Guanajuato	Acambaro	20.0319362	-100.7205774
Guanajuato	Apaseo el Alto	20.4571377	-100.6230181
Guanajuato	Apaseo el Grande	20.547963	-100.6869229
Guanajuato	Atarjea	21.2715288	-99.7205847
Guanajuato	Celaya	20.5222222	-100.8122222
Guanajuato	Comonfort	20.721002	-100.762027
Guanajuato	Coroneo	20.1990484	-100.3669879
Guanajuato	Cortazar	20.4827778	-100.9611111
Guanajuato	Cueramaro	20.6267104	-101.6717014
Guanajuato	Doctor Mora	21.1430821	-100.3185428
Guanajuato	Dolores Hidalgo Cuna de la Independencia Nacional	21.1481061	-100.930128
Guanajuato	Guanajuato	21.018111	-101.25832
Guanajuato	Huanimaro	20.3678927	-101.4978086
Guanajuato	Irapuato	20.6786652	-101.3544964
Guanajuato	Jaral del Progreso	20.375717	-101.066792
Guanajuato	Jerecuaro	20.149719	-100.510002
Guanajuato	Leon	21.123619	-101.680496
Guanajuato	Manuel Doblado	21.0140645	-101.2513778
Guanajuato	Moroleon	20.131821	-101.202202
Guanajuato	Ocampo	21.650021	-101.478092
Guanajuato	Penjamo	20.4311111	-101.7222222
Guanajuato	Pueblo Nuevo	20.5244759	-101.3720989
Guanajuato	Purisima del Rincon	20.889695	-101.91255
Guanajuato	Romita	20.8751029	-101.5180731
Guanajuato	Salamanca	20.570391	-101.195646
Guanajuato	Salvatierra	20.2133542	-100.8903986
Guanajuato	San Diego de la Union	21.4655391	-100.8729354
Guanajuato	San Felipe	21.482182	-101.214363
Guanajuato	San Francisco del Rincon	21.0205039	-101.8538614
Guanajuato	San Jose Iturbide	20.998967	-100.385334
Guanajuato	San Luis de la Paz	21.2959574	-100.5175346
Guanajuato	San Miguel de Allende	20.9141667	-100.7436111
Guanajuato	Santa Catarina	21.1392442	-100.0682897
Guanajuato	Santa Cruz de Juventino Rosas	20.6423214	-100.9925574
Guanajuato	Santiago Maravatio	20.1735132	-100.9919246
Guanajuato	Silao	20.952169	-101.426697
Guanajuato	Tarandacuao	20	-100.5333333
Guanajuato	Tarimoro	20.2838509	-100.7566279
Guanajuato	Tierra Blanca	21.0996872	-100.1584904
Guanajuato	Uriangato	20.141043	-101.181179
Guanajuato	Valle de Santiago	20.39411	-101.192902
Guanajuato	Victoria	21.2114596	-100.2160835
Guanajuato	Villagran	20.5110332	-100.9966166
Guanajuato	Xichu	21.2956159	-100.0573657
Guanajuato	Yuriria	20.211951	-101.133287
Guerrero	Acapulco de Juarez	16.863794	-99.881614
Guerrero	Acatepec	16.7371534	-98.4281444
Guerrero	Ahuacuotzingo	17.7137319	-98.9358561
Guerrero	Ajuchitlan del Progreso	18.154182	-100.499655
Guerrero	Alcozauca de Guerrero	17.4608874	-98.3851987
Guerrero	Alpoyeca	17.6698177	-98.5133999
Guerrero	Apaxtla	18.124331	-99.920052
Guerrero	Arcelia	18.3155367	-100.2823644
Guerrero	Atenango del Rio	18.1042572	-99.1072491
Guerrero	Atlamajalcingo del Monte	17.3135632	-98.6040799
Guerrero	Atlixtac	17.5616194	-98.9343631
Guerrero	Atoyac de alvarez	17.2079518	-100.4326871
Guerrero	Ayutla de los Libres	16.964797	-99.097161
Guerrero	Azoyu	16.7325349	-98.6034009
Guerrero	Benito Juarez	17.5631092	-99.509648
Guerrero	Buenavista de Cuellar	18.4589194	-99.4076159
Guerrero	Chilapa de alvarez	17.59629	-99.1770559
Guerrero	Chilpancingo de los Bravo	17.55	-99.5
Guerrero	Coahuayutla de Jose Maria Izazaga	17.5752043	-99.5093005
Guerrero	Cochoapa el grande	17.193389	-98.455388
Guerrero	Cocula	18.2378989	-99.6606026
Guerrero	Copala	16.604531	-98.975246
Guerrero	Copalillo	18.0344322	-99.0406186
Guerrero	Copanatoyac	17.4638894	-98.7088054
Guerrero	Coyuca de Benitez	17.0084639	-100.0854729
Guerrero	Coyuca de Catalan	18.3255556	-100.6991667
Guerrero	Cuajinicuilapa	16.469833	-98.413802
Guerrero	Cualac	17.7392819	-98.6593185
Guerrero	Cuautepec	16.7475072	-99.0028906
Guerrero	Cuetzala del Progreso	18.1346867	-99.8325646
Guerrero	Cutzamala de Pinzon	18.4671282	-100.5796111
Guerrero	Eduardo Neri	17.5439249	-99.5204202
Guerrero	Florencio Villarreal	16.7293446	-99.126048
Guerrero	General Canuto A. Neri	17.5579769	-99.5007788
Guerrero	General Heliodoro Castillo	18.3581745	-99.5536154
Guerrero	Huamuxtitlan	17.8020809	-98.5647731
Guerrero	Huitzuco de los Figueroa	18.3108143	-99.3297522
Guerrero	Iguala de la Independencia	18.35	-99.5333333
Guerrero	Igualapa	16.7442207	-98.4759514
Guerrero	Iliatenco	16.9666669	-98.6666671
Guerrero	Ixcateopan de Cuauhtemoc	18.5001186	-99.7922509
Guerrero	Jose Joaquin de Herrera	19.4388413	-99.126321
Guerrero	Juan R. Escudero	18.3663645	-99.5642186
Guerrero	Juchitan	16.6254534	-98.6363831
Guerrero	La Union de Isidoro Montes de Oca	16.9026842	-99.8224788
Guerrero	Leonardo Bravo	18.2963499	-99.3375989
Guerrero	Malinaltepec	17.2452669	-98.6718446
Guerrero	Marquelia	16.5833333	-98.8166667
Guerrero	Martir de Cuilapan	17.5740811	-99.3997243
Guerrero	Metlatonoc	17.1937368	-98.4085373
Guerrero	Mochitlan	17.4726859	-99.3713301
Guerrero	Olinala	17.7774254	-98.7387789
Guerrero	Ometepec	16.6854532	-98.4054066
Guerrero	Pedro Ascencio Alquisiras	17.5758795	-99.3928478
Guerrero	Petatlan	17.5367232	-101.2668699
Guerrero	Pilcaya	18.7450968	-99.6760125
Guerrero	Pungarabato	18.3541066	-100.6570845
Guerrero	Quechultenango	17.4134854	-99.2429249
