"","Lat","Lon","DocsPerMedUnit","AvEduc05","ReadWrite05","MissReadWrite05","IndLang05","MissIndLang05","PopMun06","Hom90","Hom91","Hom92","Hom93","Hom94","Hom95","Hom96","Hom97","Hom98","Hom99","Hom00","Hom01","Hom02","Hom03","Hom04","Hom05","Hom06","Hom07","Hom08","Hom09","Hom10","PartyMunBC","Inc06","StatePop06","StateHom06","StateGDP06","missIndDocsPerUnit","treated","Regions","clave"
"370",18.4589194,-99.4076159,2,6.4,0.87290054727307,0.00103793168522363,0.00559889857732905,0.459016393442623,12256,9.33445346774946,0,18.0163949193766,44.2673749446658,26.1119331534511,59.9161174355902,8.42445788613503,24.8809859505366,0,48.2633246995608,0,7.98415942769545,24.1339919231574,8.10609253915243,24.5053993563248,0,16.3185378590078,0,24.0538806927518,23.8473767885533,47.2887767969735,"PRI",1524.66400130548,3169915.2,24.6378830575657,148673093,FALSE,1,18,12015
"371",17.5752043,-99.5093005,0,4,0.731748128577719,0.00167327168648173,0.00110940433521079,3.61538461538462,13237.8,22.2799851466766,7.2352617717709,56.4278358514255,68.8060769527165,53.7280554473532,104.945559491014,124.417203625124,124.212232943699,104.427736006683,123.804310996429,45.5373406193078,73.5500608459594,55.0221464139316,21.241344152258,43.7726158515233,15.0477766909939,52.8788771548142,60.6768502647028,22.846002711059,237.035677692649,92.1305182341651,"PRD",2450.71915272931,3169915.2,24.6378830575657,148673093,FALSE,0,0,12016
"372",18.2378989,-99.6606026,0,5.9,0.820123939986954,0.0017938682322244,0.00572200588095049,0.611111111111111,14048.6,79.1958574474566,18.2942446306392,18.3125587527927,42.7721223527111,55.0478916657492,48.9805914406416,24.6919677029062,18.6727415319117,6.27636071500301,63.2935427927643,12.7665007021575,26.1273971886921,13.3750635315518,20.5524498520224,7.02227465520631,14.4050705848459,7.11814700397193,7.03571328061239,13.910333987119,13.7528881065024,40.7968994356429,"PRI",1680.20493145224,3169915.2,24.6378830575657,148673093,FALSE,1,18,12017
"373",16.604531,-98.975246,0,5.9,0.774309607156748,0.000972384286269934,0.0165751089221443,0.194285714285714,12244,17.5300201595232,51.3259195893926,8.35352100910534,16.3238654913484,47.8736136599378,31.2158576556891,46.6446918340693,15.4889873300084,54.0056783113196,15.3718449288284,38.2848392036753,15.5918672820257,0,24.2687030805074,0,58.8433086751849,16.3345311989546,47.6493011435832,30.9119010819165,15.0511739915713,14.6670577882077,"PRD",2065.2036099314,3169915.2,24.6378830575657,148673093,FALSE,0,0,12018
"374",18.0344322,-99.0406186,0,3.5,0.597240302004686,0.00269027163065174,0.765643348431471,0.00854513584574934,13888.8,44.996400287977,17.082920496088,24.3839001235451,46.5159549725556,22.2314441546123,7.097232079489,7.23693732812274,22.1467591909051,15.0670483652253,0,15.7109190887667,7.7319189076345,15.2244077705377,14.9922789763272,14.7671224785138,14.5486287917364,14.4000921605898,14.2545578948869,14.1119358753634,6.98606977686493,6.91754288876591,"PRI",1612.94532285007,3169915.2,24.6378830575657,148673093,FALSE,0,0,12019
"375",17.4638894,-98.7088054,0,3.2,0.570260969314597,0.00243762546601663,0.937318790556399,0.00184121372808956,17640.6,93.6599423631124,136.404100738018,157.385680764608,35.6440160825801,99.4544214594226,134.503751946765,89.9566823975532,101.510475881111,185.403451152812,116.674012808214,114.263949723862,31.1142640231988,61.0254720320262,29.9340254080008,76.3798310243123,46.1440849051162,28.343707130143,50.155481994182,71.2414647245147,75.4660025658441,42.4290639087775,"PRD",1818.94085235196,3169915.2,24.6378830575657,148673093,FALSE,0,0,12020
"376",17.0084639,-100.0854729,1.3,6.5,0.821014263602017,0.00183080072566283,0.00426173191599689,1.22433460076046,69943.2,11.5205477197544,4.83038894291768,9.45587730053615,9.25948788858984,24.1895736890007,69.6399466587643,29.4968718567396,20.5526912281114,33.6103017036039,10.1825291074868,21.7205577839239,41.9924703156675,21.7199287586337,41.9912542353248,23.1672530877605,14.4793235260049,20.0162417504489,16.9437917946864,41.8400705144655,46.8443445098428,46.283691805064,"PRD",1518.52884912329,3169915.2,24.6378830575657,148673093,FALSE,1,18,12021
"377",18.3255556,-100.6991667,1,5.2,0.756338221186789,0.00205563930382349,0.00125396867746325,6.1063829787234,41993.8,36.7098772513479,63.876189694033,83.9295354840466,96.9901476054711,56.0736763247967,62.4526029352723,57.6476222573035,79.3489856554667,107.369491287733,34.855046575056,41.1504808108811,28.6769344798225,38.2080857299542,32.0705184886539,42.0419298180052,19.0589636688505,38.100862508275,57.125719427029,90.4085992852962,99.8806188793395,133.114644987996,"PRI",1832.17639270559,3169915.2,24.6378830575657,148673093,FALSE,1,18,12022
"378",16.469833,-98.413802,1,5.3,0.741124334013843,0.000796693721057611,0.0572793514452541,0.02106149957877,24014,28.7250194919775,12.241600221981,24.3464993791643,16.140877579514,20.0646885559042,19.9545037314922,43.6962238517824,7.90807651854839,35.4227508521139,31.3428040839674,42.9000429000429,11.8952268419759,12.0970668645209,36.9176244739239,25.0440357628831,21.2431490844203,24.9854251686516,12.2493977379446,60.0768984299904,98.2511298879937,61.7236324357688,"PAN",1567.59481968852,3169915.2,24.6378830575657,148673093,FALSE,0,0,12023
"379",17.7392819,-98.6593185,0,4.6,0.736915077989601,0.00173310225303293,0.277367360644728,0.0230024213075061,6854.2,33.9904826648538,16.8389856195063,33.3711539745044,0,32.7739905610907,48.7250284229332,64.0964009870846,94.8736599095538,0,15.4049973811504,45.6273764258555,15.098441840802,44.9680726684054,59.5273528186202,14.7758503501877,29.3427230046948,29.1791894021184,14.5087342580233,0,0,0,"PRD",1927.3158063669,3169915.2,24.6378830575657,148673093,FALSE,0,0,12024
"380",16.7475072,-99.0028906,0,5.5,0.76085903439367,0.00201840787986436,0.0135251348604488,0.797687861271676,14666.2,8.29668962084128,32.2440227642801,39.191710169465,30.5105948040457,66.8518711095925,36.1925443358668,35.5032947057487,27.8718452555151,13.6802648499275,20.1507274412606,13.196093956189,13.3017638138817,0,20.2773947603212,20.4437660142834,27.4838532362237,6.8183987672335,6.76663238239593,13.4312922246249,33.3271122723758,13.2318888521336,"PRI",1573.38703958762,3169915.2,24.6378830575657,148673093,FALSE,0,0,12025
"381",18.1346867,-99.8325646,1,4.6,0.780566280566281,0.0018018018018018,0.0588531187122736,0.106837606837607,8934,39.4011032308905,79.5845685521577,90.4304489369398,20.299210360717,30.7603970141908,20.7189474774681,20.6266372393309,20.5351459022116,30.6666939259502,30.5318650898655,30.3982166379572,0,31.6729660676957,10.7837639649743,0,22.5326723749437,22.3863890754421,44.4839857651246,44.1988950276243,21.9587176108915,43.6395374209033,"PRD",2044.62860980524,3169915.2,24.6378830575657,148673093,FALSE,1,18,12026
"382",18.4671282,-100.5796111,0.7,4.3,0.702668776947006,0.00272881078426022,0.00111832996059218,8,20861.6,61.0811361091316,38.0496444087777,91.7101113925122,39.5814442189502,55.0834698179308,67.4865026994601,30.1082391196351,52.8908634811255,41.7166001729343,53.2984101845648,22.9305205228159,23.9245896932868,16.6725020423815,13.097920050296,32.084777148305,48.2392667631452,62.3154503969015,57.161366537736,33.1364083920321,65.8625167008524,84.1593416869272,"PRI",1984.72140200176,3169915.2,24.6378830575657,148673093,FALSE,0,0,12027
"383",17.59629,-99.1770559,2.3,4.8,0.652607668337005,0.00116429052472976,0.286238795108989,0.0100920611686761,108274.8,42.0457598019178,44.1709119820961,61.5615978752454,35.2420272922803,48.8004435648828,41.4212541547538,34.0828212556512,21.8837970377297,21.7165983909975,18.6130350023021,12.6393979757518,15.4871282605245,10.6003457640055,8.6348494849792,10.507472723556,6.65740969699275,6.46503156782557,14.3621929632436,13.9698460872207,37.3955050602918,24.0086099842702,"PRD",1525.23326757473,3169915.2,24.6378830575657,148673093,FALSE,0,0,12028
"384",17.55,-99.5,27.6,9.3,0.895376244603049,0.00262137633271654,0.0226548691583262,0.397676073037705,219718.6,36.7204253694075,67.1306137975788,87.4233210718233,54.2484861481277,34.8565865495159,34.0439519158527,29.1622208575065,22.2965937493729,23.924043337317,20.1665117029452,16.0665882340746,9.63482003677459,7.94218880766898,6.80569072413522,10.0016859984969,12.1371120208758,21.3909973939393,13.76442934008,19.9377767991893,30.903735287917,37.2336244451156,"PRI",1233.62210117851,3169915.2,24.6378830575657,148673093,FALSE,1,18,12029
"385",16.7293446,-99.126048,1.5,5.9,0.754944644856325,0.000870755069038438,0.00639016156257536,0.339622641509434,19005.4,12.3380629241209,30.4288026874719,48.0376615266369,47.4062837029048,29.2445546639216,23.0960217102604,28.3007120459151,5.55068328911289,10.8907548382178,53.4399281767365,73.4484024972457,42.1243299598766,36.9943662865055,31.8265242252894,31.9444592335459,5.3438785870785,26.3083123743778,15.5458135124211,15.3137793386489,15.0885699053444,29.7397769516729,"PRI",1419.65273027666,3169915.2,24.6378830575657,148673093,FALSE,0,0,12030
"386",17.5579769,-99.5007788,0,4.9,0.811669658886894,0.000897666068222621,0.000871839581517001,3.8,6375.4,54.271138608488,77.846975088968,68.4072511686239,81.8713450292398,120.062432464882,12.3334977799704,62.3146140232807,62.9754647589299,63.6504824706571,12.8680255301627,26.0179523871471,26.9236982391901,13.9473904432481,28.9385345526103,60.1268676908276,31.2793243665937,0,0,47.3320501088637,0,31.7409934930963,"PRD",2172.69081155692,3169915.2,24.6378830575657,148673093,FALSE,1,18,12031
"387",18.3581745,-99.5536154,1,4.8,0.774484719260839,0.00152807391613362,0.00238769314732067,1.32857142857143,34960.4,35.731687510151,73.6065951509255,53.6118627284023,130.549926021709,24.5144604673682,42.3011844331641,71.4247451029409,43.9784681419977,17.334327168091,31.3218979931206,25.2631578947368,5.64799439718956,22.7294681872681,22.8686425173802,51.7714463216387,23.1521676216936,34.3245500623563,16.965063279686,19.5677210872944,55.2797709206293,60.1322910402886,"PRI",2336.68118785826,3169915.2,24.6378830575657,148673093,FALSE,1,18,12032
"388",17.8020809,-98.5647731,1,5.7,0.76828355104418,0.00224644313170813,0.150767232280588,0.0274636510500808,13923.4,30.8928019771393,15.3988296889436,184.218606079214,45.9136822773186,30.5157155935307,53.2400365074536,44.8544473184516,58.8010466586305,21.6860154115283,28.4446467174878,48.9818767056189,7.04523037903339,21.2811236433284,28.5714285714286,0,7.24322758221063,7.18215378427683,21.3663039143069,7.06304473732537,14.009919022668,20.8434655735427,"PRI",1914.37034057773,3169915.2,24.6378830575657,148673093,FALSE,0,0,12033
"389",18.3108143,-99.3297522,1.5,5.7,0.850620784045361,0.00120572229282758,0.0577210678715754,0.0573318632855568,35516.8,31.1270833922861,27.8997617360348,33.0158310910081,27.1371893470249,13.3856623493444,29.0567134215601,24.0518236627186,13.5203102099975,19.155200910693,19.3874668335835,19.6254345631939,16.8798212989585,14.1152026378491,2.83284513968759,17.0563085599927,14.2633005277421,11.26227588071,5.55885998899346,13.7210348953359,27.0986553647208,8.0291189380152,"PRI",1640.51730448689,3169915.2,24.6378830575657,148673093,FALSE,0,0,12034
"390",18.35,-99.5333333,38.8,8.7,0.905852235091928,0.000537066542544621,0.0162910006205263,0.069206008583691,130827.8,42.5460338191497,57.5943972170387,46.6041425490229,42.5738520459,38.764402296967,33.4430952870961,20.3243770578432,27.6026819769543,19.8310395430928,22.0423997805557,15.3275250080671,18.4211032158441,12.7232938063006,12.6332013163796,9.40828179685638,12.4567905079256,12.9941801360261,14.2630221392131,28.0245495053667,49.282790449575,50.5831308820701,"PRD",1466.95175643097,3169915.2,24.6378830575657,148673093,FALSE,1,18,12035
"391",16.7442207,-98.4759514,0,5.3,0.758995719079024,0.000809903968529446,0.249551569506726,0.00449236298292902,10412.6,77.8513040093422,88.1567679210115,97.8736939978957,83.2619659339614,81.0128926231975,45.0755014649538,65.6627560847487,31.9108198953325,41.3873023756312,30.2163490592643,39.2464678178964,29.3657008613939,39.0625,77.9423226812159,19.4401244167963,19.3948797517455,9.60374930372818,38.0474070692082,47.1084814109932,9.33323377883969,36.9856680536292,"PAN",1563.32472197146,3169915.2,24.6378830575657,148673093,FALSE,0,0,12036
"392",18.5001186,-99.7922509,0,5.9,0.832188602190459,0.00129942454056061,0.00361990950226244,0.55,6203.8,26.3504611330698,79.8977309044423,67.3019975232865,68.0383191813629,0,41.7362270450751,55.755345543754,13.96570024021,0,42.0592193808883,14.046916701784,28.9184499710816,29.7929390734396,15.3609831029186,15.8553987632789,16.3826998689384,16.11915277733,15.8639507582968,46.8501108785957,76.8852257350228,0,"PRD",1619.14375060447,3169915.2,24.6378830575657,148673093,FALSE,1,18,12037
"393",17.6370984,-101.5594907,22.8,8,0.898425327366153,0.00247527487706503,0.0158038852116168,0.439290586630286,107329.4,23.672000757504,35.2293577981651,24.6967784424565,29.6227605836972,37.620446105677,58.5124080724177,34.8948202579065,36.457723402986,33.6250395907724,38.3506657036388,23.0250764013899,25.6778437184804,20.1669012749515,19.8049999702925,10.7007222014693,25.8103987228632,30.7464683488401,20.8996290770179,43.4511954399301,79.6601628184458,29.6080736987252,"PRD",2890.52528011896,3169915.2,24.6378830575657,148673093,FALSE,0,0,12038
"394",18.3663645,-99.5642186,2,6.1,0.779209665240372,0.00166121318902593,0.00495243699127194,1.00990099009901,23116.8,15.6519017060573,60.143140674806,24.1105613903114,51.1076419863217,40.3431860358785,47.6314194162986,34.9742065226895,17.6569259291957,17.8300793438531,4.50166561627802,27.2801673183596,13.5402280174398,4.48060792888379,8.89655970036387,13.2492447930468,4.38500328875247,4.32585825027686,8.5365749553964,16.8489157722701,29.1033668437814,16.417665407979,"PRI",1551.4747283361,3169915.2,24.6378830575657,148673093,FALSE,1,18,12039
"395",18.2963499,-99.3375989,0,5.4,0.780918184149782,0.00153885611695306,0.00252700426122287,1.94117647058824,23329.6,15.1875664456032,69.0914474658244,48.1394117363886,70.4787858854485,41.2976643876474,58.2881226740797,44.5958722060686,31.0501148854251,39.7091525184427,39.4989774153625,26.1940103029774,26.1766399664939,0,8.7139894386448,30.4787780622464,8.70246279697154,17.1456004389274,8.44694474008751,33.2989244447404,45.1330193169323,8.09061488673139,"PAN",1907.95830189973,3169915.2,24.6378830575657,148673093,FALSE,0,0,12040
"396",17.2452669,-98.6718446,1,5.6,0.7602733314612,0.0030890199382196,0.913301823092505,0.00315441865050027,27210.2,26.1600340080442,20.3735144312394,35.3119813552738,44.1371193173459,23.0264420309322,64.1900024071251,14.8556403152367,13.8285809110269,25.868703395914,24.297498572522,8.58983536148891,12.0255181495133,12.6581477332422,3.34025880325208,17.6832157988923,18.787810468568,14.7003697142983,7.19233009918223,0,17.2403092221862,23.6494476164735,"PRD",2342.78454403128,3169915.2,24.6378830575657,148673093,FALSE,0,0,12041
"397",17.5740811,-99.3997243,1,4,0.647396156230626,0.00116243025418475,0.48375748502994,0.0021661766981278,15758,29.2697204741695,14.3779384911791,0,13.8902393288236,0,0,0,0,0,7.13358348432752,14.4917034997464,7.0946137692264,0,0,0,0,0,12.3122383649347,5.97728631201435,5.80855018587361,5.64907920009039,"PRI",1479.84522147481,3169915.2,24.6378830575657,148673093,FALSE,0,0,12042
"398",17.1937368,-98.4085373,1,2.5,0.427945045308389,0.00270388775211926,0.957699288007818,0.00502915451895044,17713.6,36.9792094666776,16.0981342262432,74.9294086097834,23.1957567229035,53.0777513231525,14.8776314810682,36.3416991924874,63.9495225102319,66.0231150400656,27.2031120360169,9.98701687805852,7.2698721956468,28.0195015730949,8.90694028787231,30.1111099958848,11.4955742039315,22.5815192846175,11.0931156124509,32.7068161004753,32.1536515830314,31.6188870151771,"PRD",2382.72062144341,3169915.2,24.6378830575657,148673093,FALSE,0,0,12043
"399",17.4726859,-99.3713301,1,6,0.807026968948104,0.000537230041903943,0.00713611081960332,0.176470588235294,10842.4,31.1138767890479,30.9457006106618,30.779332704067,20.4098293738264,10.1506354297779,40.3877221324717,30.1513598263282,30.0132058105566,29.8763120680383,0,19.7374913648475,19.5156222556156,0,19.086519191495,0,0,18.4461004943555,9.11095318792252,18.0030965326036,26.6842189529112,0,"PRI",1191.81740205121,3169915.2,24.6378830575657,148673093,FALSE,0,0,12044
"400",17.7774254,-98.7387789,0.5,5.4,0.6703552708212,0.0030708953248266,0.32796966280619,0.03140625,22894.2,36.6953239672887,72.9858511714229,31.108069433211,46.407540709726,20.5136620989579,15.3022188217292,4.94731113639737,33.6199029825657,27.9994400111998,31.764759268503,4.41598586884522,22.1205659325588,31.0258933241142,0,0,17.8276953246869,21.8395925605612,21.4119924287195,0,16.4841052015594,4.04481656756866,"PRI",1981.3515650252,3169915.2,24.6378830575657,148673093,FALSE,0,0,12045
"401",16.6854532,-98.4054066,8.5,6.4,0.722526052880889,0.00148566014985789,0.306717601870407,0.006397604301368,56487.6,68.3185747694248,89.0526326502572,78.9184230126122,62.2101842857074,58.0863116121507,65.4849271762448,37.36329429968,38.5328406838295,54.2484914746409,34.5937674240667,43.6889347843355,46.7459009688088,22.9327992539196,41.2663517918975,34.9923385195662,32.5597380749959,28.3248004871866,32.9333948090036,28.8640469431276,49.9156425640667,45.6725279744234,"PRI",1626.47492547037,3169915.2,24.6378830575657,148673093,FALSE,0,0,12046
"402",17.5758795,-99.3928478,0,4.1,0.764423076923077,0.0019893899204244,0.000805412371134021,13.6,6985.2,64.2756138321121,117.1875,79.1452314998021,80.1924619085806,54.1785182175268,82.3723228995058,67.5894884827512,79.8807114708702,78.6905886056028,103.38054378166,140.091696383087,13.022528975127,26.6453503863576,54.5479339969999,13.9664804469274,42.93688278231,14.3159823627097,42.9590170976888,0,0,42.9922613929493,"PRI",2691.05666265819,3169915.2,24.6378830575657,148673093,FALSE,1,18,12047
"403",17.5367232,-101.2668699,0.7,6.2,0.828839513982236,0.000948841622519175,0.00456012706870933,0.792134831460674,44583.8,20.8598910650133,54.493438081831,48.9552504506108,41.4521336940396,59.9148353411936,50.3884106655469,37.999054245761,42.454552401654,42.690527825686,27.9039417537413,32.377827663616,15.2308341710292,32.9013748387833,28.7469428731906,11.1473772450818,11.2397437338429,24.6726389406017,44.7601527216411,60.2928894585699,104.723240983775,73.3675715333822,"PRD",1689.54245712568,3169915.2,24.6378830575657,148673093,FALSE,0,0,12048
"404",18.7450968,-99.6760125,0,5.8,0.858514190317195,0.00146076794657763,0.00101781170483461,2.8,11139.6,20.3748981255094,30.1980995329361,79.5798185580137,49.1584080541136,68.0298553879645,28.8239815526518,19.053788845912,18.8943052563957,18.737469317394,18.5832156396343,0,9.18459192858061,18.3073064460026,0,9.09239693768071,18.1241504304486,17.9539660310963,17.7869479376034,0,8.73103183334207,17.3040318394186,"PRI",2052.49865345255,3169915.2,24.6378830575657,148673093,FALSE,1,18,12049
"405",18.3541066,-100.6570845,14.3,7.7,0.86716384612933,0.00270899066194984,0.00496324099637063,1.55,36579.8,39.4290671082722,14.9260414645432,60.2076810834549,33.7013520982462,41.7882812801358,46.0886130400049,18.1901966966603,29.9189794037746,26.5781515781516,14.5767495014752,14.3926309729419,17.1012278681609,8.4673049132948,30.747213184405,22.1479037009147,32.9073657653705,27.3374922771584,40.8790633788999,57.053744627439,205.843797059684,102.605643310382,"PRI",1591.91482730906,3169915.2,24.6378830575657,148673093,FALSE,1,18,12050
"406",17.4134854,-99.2429249,1,4.3,0.686461912943872,0.00161082474226804,0.0536720235009504,0.0959433354797167,33639.2,48.4932455836508,41.2634880026409,37.5518898842036,61.0082632303197,60.5742438315228,23.390249607378,49.2614072998837,38.7439220472288,66.6764035382945,53.0948023311741,30.730463108079,15.2876213072751,48.6745316597407,33.2964045936931,24.095079182454,23.9757844576977,23.7817784013889,8.84658256515508,20.477655951977,55.1431108840892,37.4337710205022,"PRD",1823.44901186711,3169915.2,24.6378830575657,148673093,FALSE,0,0,12051
"407",16.8070694,-98.7350079,2,5.3,0.684073808670727,0.00152275170189896,0.546891191709845,0.00531606926680352,41979.2,29.151331851474,28.3527076835838,20.697505950533,87.3597204488946,101.522842639594,73.4636514628849,30.8556265234966,53.715308863026,54.8958423622548,28.0017921146953,29.8807486485752,18.5052026055325,15.447434953426,10.0362307931633,9.78717781834019,16.7128259001051,19.0570568281435,7.13022645599224,21.342388829868,40.2225965815525,40.1322001888574,"PRD",1871.0341550101,3169915.2,24.6378830575657,148673093,FALSE,0,0,12052
"408",16.7949714,-99.3883874,1.6,5.5,0.756786689331891,0.00128779683717097,0.00648683848022641,0.386100386100386,45667.4,13.2062597671296,21.8787740885303,43.4973618850017,25.9441508911816,17.1944651016838,32.0512820512821,27.5444737310473,42.0231631675379,20.8380218882582,16.5338447802652,18.4494280677299,12.4954703919829,8.46510682964819,21.5108350075933,15.3093807136796,0,13.1384751485743,10.7814851711453,21.2385471134691,31.3856119985102,28.8653842188821,"PAN",1583.5506729089,3169915.2,24.6378830575657,148673093,FALSE,1,18,12053
"409",18.1590539,-100.3906209,0,5,0.774310306775546,0.00344294857647318,0.00285836177474403,2.83582089552239,27228.2,88.4671063213769,95.0103719656062,159.82660762178,15.3579162379248,71.8673404545042,89.4521058516586,25.6775196983258,43.3331888893704,92.4490463525295,56.0326109795901,20.6996481059822,10.4911978849745,39.0004538234627,43.1434303341459,40.1114368645984,18.4959124033589,18.3633145048149,14.5860834178111,25.345238353863,161.790190480984,82.1164625656039,"PRD",2420.70544509002,3169915.2,24.6378830575657,148673093,FALSE,1,18,12054
"410",18.5563889,-99.605,17,7.3,0.867254586119384,0.00422977530042993,0.0183458238665265,0.695009242144177,99893.8,27.6293976791306,35.020334387709,26.6146202980837,25.0457356912623,25.6717439671402,13.6634995375431,14.5584323480048,15.434575919592,16.2925158291974,8.06250050390628,16.9584517931069,9.00298899234546,14.0437321820148,5.02965484496592,10.0875396692498,11.1275213951889,8.00850503234435,19.8150070937725,13.7290705223127,36.8884764282636,20.1820226230863,"PRI",1692.68812478853,3169915.2,24.6378830575657,148673093,FALSE,1,18,12055
"411",16.9865731,-99.2604936,1,6.2,0.790769570497957,0.00195981009164182,0.0148298846267099,0.413357400722022,42911,31.0585312138239,5.5097936582275,67.2386433931309,44.6627958910228,61.6253691102837,45.1954704095212,9.87966567211366,31.5937337474543,26.3110056544743,58.8681306778312,41.7362270450751,20.91748748437,30.2858048103177,18.6817241363205,25.7485814872381,21.1173420305498,16.3128335391858,13.887924449691,39.0849522933671,29.6891771530363,36.2984641212369,"PRD",1703.45934608842,3169915.2,24.6378830575657,148673093,FALSE,1,18,12056
"412",17.2195397,-100.6297054,6.3,6.3,0.818903063233326,0.00198834553901882,0.00514474391461261,4.11194029850746,58692.6,21.943150361218,15.0541951023685,111.066905377627,54.2192429022082,48.8567520031268,72.6462611390934,45.4414146561545,45.6832583910356,65.6109859034797,36.2801620074143,48.0825029429808,23.403543965229,25.2835976873936,23.795764353945,35.9952691931918,17.2866823399253,47.7061844252938,52.0682867182199,41.4032042767854,83.297401121085,66.0533904722012,"PRI",1468.725103335,3169915.2,24.6378830575657,148673093,FALSE,1,18,12057
"413",18.3663079,-99.8736474,4.5,6.2,0.805055593777048,0.00348432055749129,0.0191304724187929,0.299773755656109,52081,45.0726571232827,32.7110956036288,75.1075320031362,103.417199757708,87.5056785599917,61.9462381739,61.7889588747669,50.4265714413782,35.3957241965171,46.4559671760718,35.2177942539388,5.60833623097372,22.6271646654197,43.7466952224805,28.7812852570744,32.9081089451983,9.60043009926845,11.4279184046626,32.1209258384506,37.4903930867715,55.7942308765274,"PRD",1893.09665713024,3169915.2,24.6378830575657,148673093,FALSE,1,18,12058
"414",18.2856297,-99.4645799,1,5.5,0.783068783068783,0.00208550573514077,0.213402880145141,0.0145235565001771,29285.2,22.7188822309942,5.74864619382135,14.5481631489208,20.620743289421,17.8975188073093,24.1677240045919,12.2514487338128,15.5296865488067,3.15024130848423,3.19582752757999,22.6992671379467,16.4105526417708,0,3.36376418667546,6.81226753137049,3.44958432508883,20.4881646702088,13.5220104525141,13.3879561946073,9.94240036057772,16.4095831965868,"PRD",1684.31733435319,3169915.2,24.6378830575657,148673093,FALSE,0,0,12059
"415",18.6477026,-99.6480435,0,5.2,0.814868804664723,0.00255102040816327,0.00185873605947955,3.52380952380952,12787.2,16.0153747597694,0,31.8664159841943,31.7848799326161,23.7778200494579,47.4345798086805,46.9380730356416,30.9679017698156,15.32520076013,30.3393455803158,15.0172698603394,7.57874314123746,45.9010373634444,7.72296191035186,7.79714936219318,23.6183278223902,7.82032032032032,23.3056772629813,7.71747854540964,53.6694574784555,30.4692260816575,"PRI",1575.01892517518,3169915.2,24.6378830575657,148673093,FALSE,1,18,12060
"416",17.5666667,-99.4,1.5,7.5,0.805625329488014,0.000744255279560889,0.203786460535056,0.0130389687361091,37851.6,48.3709359776112,6.69214141833245,32.4374120135199,31.4748484486047,24.4542125437883,26.7403511899456,20.802624696876,29.7245721147844,26.758000642192,11.8950617651082,26.7697798929209,11.6427989288625,2.84965234241423,11.1644523836106,8.2047915982934,2.68096514745308,7.92568874235171,2.60394967086076,10.2683109655293,15.1874126723771,14.9782814918368,"PRI",1530.67788415813,3169915.2,24.6378830575657,148673093,FALSE,0,0,12061
"417",16.8105347,-98.3000906,0,3.1,0.490438001233806,0.0010967167043663,0.777507078422335,0.00127032520325203,18705.2,22.7514030031852,114.993637018752,131.758432539683,54.8563547168628,118.870257076743,104.191712751463,30.4859459789037,50.8550920477166,69.4039588018101,79.7225654721569,63.710499490316,68.036467546605,42.0683189499748,23.3762287130217,22.7489876700487,38.7704237053448,42.7688557192652,41.332134701427,29.9916023513416,24.206276203294,75.0962170280672,"Other",1772.55126916579,3169915.2,24.6378830575657,148673093,FALSE,0,0,12062
"418",17.2624789,-98.7482819,0,5.1,0.714186563020544,0.00347029428095502,0.874582163390828,0.00825561840697141,8979.8,20.0440970134295,31.5410980507601,22.1121528392004,58.2872863770954,24.6560481286059,39.241334205363,12.5707102451289,24.1984271022384,104.956268221574,56.274620146314,32.626427406199,21.9717443367829,11.0985327739673,33.6405840005383,33.9927935277721,34.3524562006183,22.2722109623822,21.6764571998353,42.22348892689,51.4392707968972,20.0662185211197,"PRD",2460.49377491704,3169915.2,24.6378830575657,148673093,FALSE,0,0,12063
"419",18.4085169,-100.4773801,0,5.7,0.777446597118728,0.000695479384003974,0.000876936568254896,3.66666666666667,11327.8,32.5245560398101,13.2759810950029,67.7662876272312,6.92118158412004,21.2161072686383,65.0665124349335,14.6477222791856,44.5235975066785,52.6394946608513,15.2439024390244,54.0874671611807,39.6485552066483,24.4307632170429,50.2159284925178,0,70.8842814105972,35.311357898268,26.3861525471433,17.526333315807,61.1182900848671,34.7977381470204,"PRD",2063.17581525098,3169915.2,24.6378830575657,148673093,FALSE,1,18,12064
"420",16.3251757,-98.5684964,0,4.4,0.691390964069726,0.00124510850231234,0.22180062090376,0.0194401244167963,6646.4,29.99400119976,0,59.9412575675838,44.9384343449474,44.9209391471011,29.9356383774884,14.9597582503067,0,74.7183119638961,14.935627445709,29.8552022689954,15.001500150015,0,15.1515151515152,30.4553068372164,15.3045607591062,15.045739046702,29.5910516659762,14.5534986610781,14.3192622716078,0,"PRI",1848.37054646124,3169915.2,24.6378830575657,148673093,FALSE,0,0,12065
"421",17.5464224,-98.5745759,14.3,6.2,0.714715258658165,0.00170265178959571,0.560792301748964,0.00375751503006012,68894.2,18.1089707313761,28.666184486743,32.242671240827,29.3533047627834,47.0661422543454,53.9568345323741,34.9506419267901,69.8608824373518,93.7093466804842,51.8924644983967,31.3884141875632,18.6347819899914,18.1180904191538,16.0266170055228,18.726708656109,25.850402201846,31.9330219379861,34.7099773135588,34.5944334895405,39.5974851764898,24.5642908903327,"PRI",1346.46412905586,3169915.2,24.6378830575657,148673093,FALSE,0,0,12066
