Hidalgo	Chilcuautla	20.2874191	-99.2674713	13019
Hidalgo	Eloxochitlan	20.7458246	-98.8088816	13020
Hidalgo	Emiliano Zapata	19.653763	-98.545831	13021
Hidalgo	Epazoyucan	20.0202144	-98.6355177	13022
Hidalgo	Francisco I. Madero	25.8150702	-103.2879936	13023
Hidalgo	Huasca de Ocampo	20.2040067	-98.5741329	13024
Hidalgo	Huautla	21.0308333	-98.285	13025
Hidalgo	Huazalingo	20.9797122	-98.5072519	13026
Hidalgo	Huehuetla	20.459085	-98.0764575	13027
Hidalgo	Huejutla de Reyes	21.143739	-98.418111	13028
Hidalgo	Huichapan	20.3733333	-99.6488889	13029
Hidalgo	Ixmiquilpan	20.4831412	-99.2171174	13030
Hidalgo	Jacala de Ledezma	21.0087802	-99.1896214	13031
Hidalgo	Jaltocan	21.1277144	-98.5418899	13032
Hidalgo	Juarez Hidalgo	20.7830533	-98.8288209	13033
Hidalgo	Lolotla	20.84807	-98.7232911	13034
Hidalgo	Metepec	20.2402534	-98.3256119	13035
Hidalgo	San Agustin Metzquititlan	20.5326243	-98.6378502	13036
Hidalgo	Metztitlan	20.6	-98.7666667	13037
Hidalgo	Mineral del Chico	20.2156264	-98.7301399	13038
Hidalgo	Mineral del Monte	20.1382299	-98.6735591	13039
Hidalgo	La Mision	21.0976167	-99.1247364	13040
Hidalgo	Mixquiahuala de Juarez	20.2311111	-99.2130556	13041
Hidalgo	Molango de Escamilla	27.2258254	-100.1536852	13042
Hidalgo	Nicolas Flores	20.7676552	-99.1388685	13043
Hidalgo	Nopala de Villagran	20.2508944	-99.6439526	13044
Hidalgo	Omitlan de Juarez	20.1701897	-98.6487431	13045
Hidalgo	San Felipe Orizatlan	21.171375	-98.607848	13046
Hidalgo	Pacula	21.0499707	-99.2961479	13047
Hidalgo	Pachuca de Soto	20.1153012	-98.7458874	13048
Hidalgo	Pisaflores	21.1906407	-99.0059719	13049
Hidalgo	Progreso de Obregon	20.247297	-99.189869	13050
Hidalgo	Mineral de la Reforma	20.0434139	-98.725784	13051
Hidalgo	San Agustin Tlaxiaca	20.1171262	-98.8901814	13052
Hidalgo	San Bartolo Tutotepec	20.3984797	-98.2011726	13053
Hidalgo	San Salvador	20.2855429	-99.0131349	13054
Hidalgo	Santiago de Anaya	20.3830774	-98.9636149	13055
Hidalgo	Santiago Tulantepec de Lugo Guerrero	20.0388983	-98.3573013	13056
Hidalgo	Singuilucan	19.9663056	-98.5174094	13057
Hidalgo	Tasquillo	20.5484641	-99.3104005	13058
Hidalgo	Tecozautla	20.5326359	-99.6323321	13059
Hidalgo	Tenango de Doria	20.3383545	-98.2264721	13060
Hidalgo	Tepeapulco	19.7855995	-98.5530769	13061
Hidalgo	Tepehuacan de Guerrero	21.0136444	-98.8405438	13062
Hidalgo	Tepeji del Rio de Ocampo	19.9001205	-99.3416352	13063
Hidalgo	Tepetitlan	20.1889937	-99.3816749	13064
Hidalgo	Tetepango	20.102373	-99.156524	13065
Hidalgo	Villa de Tezontepec	19.8800084	-98.8195753	13066
Hidalgo	Tezontepec de Aldama	20.18403	-99.2702429	13067
Hidalgo	Tianguistengo	19.9162869	-99.3269142	13068
Hidalgo	Tizayuca	19.8333333	-98.9833333	13069
Hidalgo	Tlahuelilpan	20.1302	-99.2301827	13070
Hidalgo	Tlahuiltepa	20.9255278	-98.9511108	13071
Hidalgo	Tlanalapa	19.8180843	-98.6031978	13072
Hidalgo	Tlanchinol	20.9887812	-98.6592915	13073
Hidalgo	Tlaxcoapan	20.0952778	-99.22	13074
Hidalgo	Tolcayuca	19.9552354	-98.9201124	13075
Hidalgo	Tula de Allende	20.0517122	-99.3451227	13076
Hidalgo	Tulancingo de Bravo	20.0815169	-98.3672781	13077
Hidalgo	Xochiatipan	20.8343639	-98.2841764	13078
Hidalgo	Xochicoatlan	20.7797884	-98.6789016	13079
Hidalgo	Yahualica	20.9529772	-98.3810986	13080
Hidalgo	Zacualtipan de angeles	20.6460082	-98.6546916	13081
Hidalgo	Zapotlan de Juarez	19.9718701	-98.8611324	13082
Hidalgo	Zempoala	19.9169605	-98.6696977	13083
Hidalgo	Zimapan	20.739149	-99.383438	13084
Jalisco	Acatic	20.7807144	-102.9096364	14001
Jalisco	Acatlan de Juarez	20.4230629	-103.5890464	14002
Jalisco	Ahualulco de Mercado	20.7020397	-103.9737251	14003
Jalisco	Amacueca	20.0111776	-103.6003447	14004
Jalisco	Amatitan	20.835	-103.731	14005
Jalisco	Ameca	20.5469307	-104.0474574	14006
Jalisco	San Juanito de Escobedo	20.7986229	-104.0030594	14007
Jalisco	Arandas	20.7042032	-102.3460299	14008
Jalisco	EL Arenal	20.77898	-103.691239	14009
Jalisco	Atemajac de Brizuela	20.1386377	-103.7263471	14010
Jalisco	Atengo	20.2734539	-104.2363174	14011
Jalisco	Atenguillo	20.4157007	-104.4949299	14012
Jalisco	Atotonilco el Alto	20.5526932	-102.5081071	14013
Jalisco	Atoyac	20.010138	-103.5190329	14014
Jalisco	Autlan de Navarro	19.7670869	-104.3660951	14015
Jalisco	Ayotlan	20.5289932	-102.3258256	14016
Jalisco	Ayutla	20.1281719	-104.3440726	14017
Jalisco	La Barca	20.2908132	-102.5458454	14018
Jalisco	Bolanos	21.8304274	-103.7794821	14019
Jalisco	Cabo Corrientes	20.356179	-105.35991	14020
Jalisco	Casimiro Castillo	19.6041227	-104.4345056	14021
Jalisco	Cihuatlan	19.2369632	-104.5655654	14022
Jalisco	Zapotlan el Grande	19.7039553	-103.46311	14023
Jalisco	Cocula	20.3644174	-103.8235871	14024
Jalisco	Colotlan	22.111411	-103.263544	14025
Jalisco	Concepcion de Buenos Aires	19.977941	-103.2580922	14026
Jalisco	Cuautitlan de Garcia Barragan	20.6674004	-103.3958134	14027
Jalisco	Cuautla	20.2028479	-104.4051706	14028
Jalisco	Cuquio	20.9275862	-103.0230461	14029
Jalisco	Chapala	20.2970595	-103.188891	14030
Jalisco	Chimaltitan	21.7803279	-103.7802646	14031
Jalisco	Chiquilistlan	20.0870072	-103.8621286	14032
Jalisco	Degollado	20.4477559	-102.1328381	14033
Jalisco	Ejutla	19.9061124	-104.1654682	14034
Jalisco	Encarnacion de Diaz	21.5166667	-102.2333333	14035
Jalisco	Etzatlan	20.7647052	-104.0792844	14036
Jalisco	El Grullo	19.805681	-104.217331	14037
Jalisco	Guachinango	20.5772029	-104.3805139	14038
Jalisco	Guadalajara	20.67359	-103.343803	14039
Jalisco	Hostotipaquillo	21.0585784	-104.0490439	14040
Jalisco	Huejucar	22.3582304	-103.2119334	14041
Jalisco	Huejuquilla el Alto	22.6258617	-103.8962764	14042
Jalisco	La Huerta	19.4833333	-104.65	14043
Jalisco	Ixtlahuacan de los Membrillos	20.3484379	-103.193002	14044
Jalisco	Ixtlahuacan del Rio	20.8638517	-103.2410048	14045
Jalisco	Jalostotitlan	21.1678232	-102.4673749	14046
Jalisco	Jamay	20.294439	-102.711197	14047
Jalisco	Jesus Maria	20.609455	-102.216766	14048
Jalisco	Jilotlan de los Dolores	19.3704642	-103.0197429	14049
Jalisco	Jocotepec	20.2856051	-103.4279703	14050
Jalisco	Juanacatlan	20.5084132	-103.1684561	14051
Jalisco	Juchitlan	20.0829584	-104.1000829	14052
Jalisco	Lagos de Moreno	21.3579529	-101.9303604	14053
Jalisco	El Limon	19.8253592	-104.1551981	14054
Jalisco	Magdalena	20.9083749	-103.9798274	14055
Jalisco	Santa Maria del Oro	19.587205	-102.9074978	14056
Jalisco	La Manzanilla de la Paz	20.0053707	-103.1551408	14057
Jalisco	Mascota	20.5260029	-104.7892254	14058
Jalisco	Mazamitla	19.9143297	-103.0203341	14059
Jalisco	Mexticacan	21.2650194	-102.7772811	14060
Jalisco	Mezquitic	21.116667	-102.3	14061
Jalisco	Mixtlan	20.4390819	-104.4084216	14062
Jalisco	Ocotlan	20.34881	-102.770203	14063
Jalisco	Ojuelos de Jalisco	21.8657329	-101.5940151	14064
Jalisco	Pihuamo	19.2532297	-103.3784301	14065
Jalisco	Poncitlan	20.379337	-102.9261793	14066
Jalisco	Puerto Vallarta	20.6220182	-105.2284566	14067
Jalisco	Villa Purificacion	19.7175717	-104.6032756	14068
Jalisco	Quitupan	19.9265618	-102.8727671	14069
Jalisco	El Salto	20.5174767	-103.1810881	14070
Jalisco	San Cristobal de la Barranca	21.0439829	-103.4274044	14071
Jalisco	San Diego de Alejandria	20.9923017	-101.9929284	14072
Jalisco	San Juan de los Lagos	21.2474689	-102.3316999	14073
Jalisco	San Julian	21.010776	-102.179945	14074
Jalisco	San Marcos	20.7920079	-104.1955801	14075
Jalisco	San Martin de Bolanos	21.6823229	-103.8125541	14076
Jalisco	San Martin Hidalgo	20.4356354	-103.9293284	14077
Jalisco	San Miguel el Alto	21.0297575	-102.4040252	14078
Jalisco	Gomez Farias	20.6720336	-103.2766861	14079
Jalisco	San Sebastian del Oeste	20.7613306	-104.8528075	14080
Jalisco	Santa Maria de los angeles	22.1736132	-103.2249659	14081
Jalisco	Sayula	19.8828604	-103.5998064	14082
Jalisco	Tala	20.651469	-103.707459	14083
Jalisco	Talpa de Allende	20.3805556	-104.8222222	14084
Jalisco	Tamazula de Gordiano	19.6801429	-103.2490716	14085
Jalisco	Tapalpa	19.945419	-103.759399	14086
Jalisco	Tecalitlan	19.470046	-103.306022	14087
Jalisco	Tecolotlan	20.2006949	-104.0451326	14088
Jalisco	Techaluta de Montenegro	20.0739432	-103.5524234	14089
Jalisco	Tenamaxtlan	20.2156529	-104.1614316	14090
Jalisco	Teocaltiche	21.4358077	-102.5749559	14091
Jalisco	Teocuitatlan de Corona	20.0920434	-103.3784449	14092
Jalisco	Tepatitlan de Morelos	20.81024	-102.761703	14093
Jalisco	Tequila	20.8827778	-103.8366667	14094
Jalisco	Teuchitlan	20.685614	-103.8477335	14095
Jalisco	Tizapan el Alto	20.1583159	-103.0456479	14096
Jalisco	Tlajomulco de Zuniga	20.4736111	-103.4430556	14097
Jalisco	Tlaquepaque	20.638435	-103.310474	14098
Jalisco	Toliman	19.5966629	-103.9113429	14099
Jalisco	Tomatlan	19.941353	-105.249539	14100
Jalisco	Tonala	20.6815855	-103.2656264	14101
Jalisco	Tonaya	19.7842384	-103.9702121	14102
Jalisco	Tonila	19.4089674	-103.5466373	14103
Jalisco	Totatiche	21.9303774	-103.4427766	14104
Jalisco	Tototlan	20.5422584	-102.7933826	14105
Jalisco	Tuxcacuesco	19.6963118	-103.9851063	14106
Jalisco	Tuxcueca	20.1521169	-103.1859099	14107
Jalisco	Tuxpan	19.5549937	-103.3756781	14108
Jalisco	Union de San Antonio	21.128	-102.006	14109
Jalisco	Union de Tula	19.9560674	-104.2686501	14110
Jalisco	Valle de Guadalupe	21.013311	-102.61511	14111
Jalisco	Valle de Juarez	19.9317606	-102.943186	14112
Jalisco	San Gabriel	19.7466592	-103.7685299	14113
Jalisco	Villa Corona	20.4163682	-103.6646399	14114
Jalisco	Villa Guerrero	21.9838889	-103.5944444	14115
Jalisco	Villa Hidalgo	21.6730624	-102.5871979	14116
Jalisco	Canadas de Obregon	21.1482542	-102.6874501	14117
Jalisco	Yahualica de Gonzalez Gallo	21.1801499	-102.8866136	14118
Jalisco	Zacoalco de Torres	20.2266039	-103.570722	14119
Jalisco	Zapopan	20.7166667	-103.4	14120
Jalisco	Zapotiltic	19.628684	-103.420345	14121
Jalisco	Zapotitlan de Vadillo	19.545389	-103.811699	14122
Jalisco	Zapotlan del Rey	20.4657539	-102.9249641	14123
Jalisco	Zapotlanejo	20.6237846	-103.0671517	14124
Jalisco	San Ignacio Cerro Gordo	20.7456929	-102.5353526	14125
Mexico	Acambay	19.9543397	-99.8441134	15001
Mexico	Acolman	19.622545	-98.922905	15002
Mexico	Aculco	19.3737105	-99.1048072	15003
Mexico	Almoloya de Alquisiras	18.8657376	-99.8940022	15004
Mexico	Almoloya de Juarez	19.3690064	-99.7605116	15005
Mexico	Almoloya del Rio	19.15901	-99.487808	15006
Mexico	Amanalco	19.253532	-100.02034	15007
Mexico	Amatepec	18.6807427	-100.1808544	15008
Mexico	Amecameca	19.1166667	-98.7666667	15009
Mexico	Apaxco	19.9833329	-99.166667	15010
Mexico	Atenco	19.3786107	-98.9581747	15011
Mexico	Atizapan	19.1760622	-99.4887019	15012
Mexico	Atizapan de Zaragoza	19.5562275	-99.2674713	15013
Mexico	Atlacomulco	19.7974612	-99.8817429	15014
Mexico	Atlautla	19.020604	-98.778263	15015
Mexico	Axapusco	19.7233472	-98.7580254	15016
Mexico	Ayapango	19.129935	-98.802258	15017
Mexico	Calimaya	19.161779	-99.6129104	15018
Mexico	Capulhuac	19.18219	-99.456451	15019
Mexico	Coacalco de Berriozabal	19.6326046	-99.1090105	15020
Mexico	Coatepec Harinas	18.9238627	-99.7679479	15021
Mexico	Cocotitlan	19.2312464	-98.8639816	15022
Mexico	Coyotepec	19.7763839	-99.2082441	15023
Mexico	Cuautitlan	19.6721809	-99.1809685	15024
Mexico	Chalco	19.2647222	-98.8975	15025
Mexico	Chapa de Mota	19.8140165	-99.5261662	15026
Mexico	Chapultepec	19.200338	-99.560349	15027
Mexico	Chiautla	19.5494361	-98.8827889	15028
Mexico	Chicoloapan	19.412609	-98.902687	15029
Mexico	Chiconcuac	19.5585722	-98.8957734	15030
Mexico	Chimalhuacan	19.4207517	-98.9489571	15031
Mexico	Donato Guerra	19.3080667	-100.1435669	15032
Mexico	Ecatepec de Morelos	19.6	-99.05	15033
Mexico	Ecatzingo	18.95	-98.75	15034
Mexico	Huehuetoca	19.8341667	-99.2033333	15035
Mexico	Hueypoxtla	19.9106243	-99.0755197	15036
Mexico	Huixquilucan	19.361923	-99.35048	15037
Mexico	Isidro Fabela	19.3863431	-99.2084243	15038
Mexico	Ixtapaluca	19.3138911	-98.8859856	15039
Mexico	Ixtapan de la Sal	18.8437564	-99.6755346	15040
Mexico	Ixtapan del Oro	19.2717523	-100.2679517	15041
Mexico	Ixtlahuaca	19.5688889	-99.7669444	15042
Mexico	Xalatlaco	19.1796452	-99.4159979	15043
Mexico	Jaltenco	19.7510112	-99.0941041	15044
Mexico	Jilotepec	19.952089	-99.528557	15045
Mexico	Jilotzingo	19.8699056	-99.0567324	15046
Mexico	Jiquipilco	19.5573493	-99.6067531	15047
Mexico	Jocotitlan	19.7076624	-99.7882799	15048
Mexico	Joquicingo	19.072638	-99.5111019	15049
Mexico	Juchitepec	19.091141	-98.881554	15050
Mexico	Lerma	19.8060959	-90.6011152	15051
Mexico	Malinalco	18.9445694	-99.4953884	15052
Mexico	Melchor Ocampo	19.7083333	-99.1444444	15053
Mexico	Metepec	19.2563509	-99.6047904	15054
Mexico	Mexicaltzingo	19.20951	-99.585431	15055
Mexico	Morelos	19.4468231	-99.1303962	15056
Mexico	Naucalpan de Juarez	19.4752778	-99.2377778	15057
Mexico	Nezahualcoyotl	19.403793	-99.024786	15058
Mexico	Nextlalpan	19.73204	-99.067544	15059
Mexico	Nicolas Romero	19.6197996	-99.3114344	15060
Mexico	Nopaltepec	19.7758412	-98.7122784	15061
Mexico	Ocoyoacac	19.272695	-99.459661	15062
Mexico	Ocuilan	18.96649	-99.41378	15063
Mexico	El Oro	19.802839	-100.138199	15064
Mexico	Otumba	19.698481	-98.753911	15065
Mexico	Otzoloapan	19.1169249	-100.295364	15066
Mexico	Otzolotepec	19.3643069	-99.6080859	15067
Mexico	Ozumba	19.0391667	-98.7936111	15068
Mexico	Papalotla	19.5622222	-98.8577778	15069
Mexico	La Paz	19.36583	-98.9521357	15070
Mexico	Polotitlan	20.2228126	-99.8155907	15071
Mexico	Rayon	19.1503854	-99.5847352	15072
Mexico	San Antonio la Isla	19.162641	-99.566481	15073
Mexico	San Felipe del Progreso	19.7129957	-99.9515474	15074
Mexico	San Martin de las Piramides	19.705756	-98.837456	15075
Mexico	San Mateo Atenco	19.27035	-99.533133	15076
Mexico	San Simon de Guerrero	19.0215799	-100.0071569	15077
Mexico	Santo Tomas	19.485694	-99.1774462	15078
Mexico	Soyaniquilpan de Juarez	19.6136125	-99.1462937	15079
Mexico	Sultepec	18.4877507	-100.1501081	15080
Mexico	Tecamac	19.7130556	-98.9683333	15081
Mexico	Tejupilco	18.9058333	-100.1527778	15082
Mexico	Temamatla	19.2027778	-98.87	15083
Mexico	Temascalapa	19.8257589	-98.9001316	15084
Mexico	Temascalcingo	19.9161184	-100.0073221	15085
Mexico	Temascaltepec	19.0443547	-100.0449191	15086
Mexico	Temoaya	19.4653884	-99.5940417	15087
Mexico	Tenancingo	18.9608333	-99.5905556	15088
Mexico	Tenango del Aire	19.1576292	-98.8599372	15089
Mexico	Tenango del Valle	19.4071626	-99.1619735	15090
Mexico	Teoloyucan	19.7441667	-99.1811111	15091
Mexico	Teotihuacan	19.6930368	-98.8469346	15092
Mexico	Tepetlaoxtoc	19.57313	-98.824677	15093
Mexico	Tepetlixpa	19.0247002	-98.8199302	15094
Mexico	Tepotzotlan	19.716629	-99.223113	15095
Mexico	Tequixquiac	19.9080343	-99.1456813	15096
Mexico	Texcaltitlan	18.928535	-99.9356068	15097
Mexico	Texcalyacac	19.1316119	-99.5003094	15098
Mexico	Texcoco	19.3768718	-99.0078966	15099
Mexico	Tezoyuca	19.59142	-98.91313	15100
Mexico	Tianguistenco	19.112517	-99.434558	15101
Mexico	Timilpan	19.8751695	-99.7339972	15102
Mexico	Tlalmanalco	19.2044444	-98.8025	15103
Mexico	Tlalnepantla de Baz	19.538988	-99.193281	15104
Mexico	Tlatlaya	18.6158486	-100.2082716	15105
Mexico	Toluca	19.287867	-99.646761	15106
Mexico	Tonatico	18.805	-99.6691667	15107
Mexico	Tultepec	19.685	-99.1280556	15108
Mexico	Tultitlan	19.645565	-99.1689269	15109
Mexico	Valle de Bravo	19.1925	-100.1305556	15110
Mexico	Villa de Allende	19.5789382	-99.0581569	15111
Mexico	Villa del Carbon	19.7223442	-99.4615786	15112
Mexico	Villa Guerrero	18.96	-99.64	15113
Mexico	Villa Victoria	19.4376729	-99.9954161	15114
Mexico	Xonacatlan	19.4041129	-99.5292989	15115
Mexico	Zacazonapan	19.0737179	-100.253254	15116
Mexico	Zacualpan	18.7163752	-99.7773211	15117
Mexico	Zinacantepec	19.2833333	-99.7333333	15118
Mexico	Zumpahuacan	18.8345654	-99.5814814	15119
Mexico	Zumpango	19.7971119	-99.098933	15120
Mexico	Cuautitlan Izcalli	19.645378	-99.211222	15121
Mexico	Valle de Chalco Solidaridad	19.2782165	-98.9430715	15122
Mexico	Luvianos	18.916667	-100.4	15123
Mexico	San Jose del Rincon	19.867029	-100.783378	15124
Mexico	Tonanitla	19.6886094	-99.0530056	15125
Michoacan de Ocampo	Acuitzio	20.3469265	-101.9761803	16001
Michoacan de Ocampo	Aguililla	18.737714	-102.788323	16002
Michoacan de Ocampo	alvaro Obregon	19.8232369	-101.0394356	16003
Michoacan de Ocampo	Angamacutiro	20.0227684	-102.3499779	16004
Michoacan de Ocampo	Angangueo	19.6087699	-100.2947011	16005
Michoacan de Ocampo	Apatzingan	19.0833333	-102.35	16006
Michoacan de Ocampo	Aporo	19.6700942	-100.4099889	16007
Michoacan de Ocampo	Aquila	18.5989469	-103.5020821	16008
Michoacan de Ocampo	Ario	20.028061	-102.339401	16009
Michoacan de Ocampo	Arteaga	18.3588767	-102.2890696	16010
Michoacan de Ocampo	Brisenas	20.097851	-101.5039174	16011
Michoacan de Ocampo	Buenavista	19.2038365	-102.5910013	16012
Michoacan de Ocampo	Caracuaro	20.3340873	-102.033922	16013
Michoacan de Ocampo	Coahuayana	18.8495632	-103.6212206	16014
Michoacan de Ocampo	Coalcoman de Vazquez Pallares	18.7782432	-103.1604396	16015
Michoacan de Ocampo	Coeneo	19.8204602	-101.5843337	16016
Michoacan de Ocampo	Contepec	19.9521591	-100.1619222	16017
Michoacan de Ocampo	Copandaro	19.8991004	-101.6627161	16018
Michoacan de Ocampo	Cotija	19.8071529	-102.7017979	16019
Michoacan de Ocampo	Cuitzeo	19.9691667	-101.14	16020
Michoacan de Ocampo	Charapan	19.6491177	-102.2504469	16021
Michoacan de Ocampo	Charo	19.7467384	-101.0442269	16022
Michoacan de Ocampo	Chavinda	20.0069179	-102.4587426	16023
Michoacan de Ocampo	Cheran	19.6866667	-101.9547222	16024
Michoacan de Ocampo	Chilchota	19.8464674	-102.1176991	16025
Michoacan de Ocampo	Chinicuila	18.0251857	-102.2136205	16026
Michoacan de Ocampo	Chucandiro	19.8984039	-101.3336566	16027
Michoacan de Ocampo	Churintzio	20.1503047	-102.0654091	16028
Michoacan de Ocampo	Churumuco	19.0670093	-102.352972	16029
Michoacan de Ocampo	Ecuandureo	20.1615192	-102.1945346	16030
Michoacan de Ocampo	Epitacio Huerta	20.1342584	-100.2929379	16031
Michoacan de Ocampo	Erongaricuaro	19.5880504	-101.7209351	16032
Michoacan de Ocampo	Gabriel Zamora	19.4102243	-102.0721851	16033
Michoacan de Ocampo	Hidalgo	20.2500784	-102.472457	16034
Michoacan de Ocampo	La Huacana	18.964542	-101.808291	16035
Michoacan de Ocampo	Huandacareo	19.9901962	-101.2733579	16036
Michoacan de Ocampo	Huaniqueo	19.2999963	-101.6833323	16037
Michoacan de Ocampo	Huetamo	18.6336309	-100.9066011	16038
Michoacan de Ocampo	Huiramba	19.5448149	-101.4348016	16039
Michoacan de Ocampo	Indaparapeo	19.7871284	-100.9681992	16040
Michoacan de Ocampo	Irimbo	19.697073	-100.479452	16041
Michoacan de Ocampo	Ixtlan	20.163919	-102.387497	16042
Michoacan de Ocampo	Jacona	19.9471614	-102.3102691	16043
Michoacan de Ocampo	Jimenez	19.8612268	-100.8233633	16044
Michoacan de Ocampo	Jiquilpan	19.9912367	-102.7175569	16045
Michoacan de Ocampo	Juarez	19.6951618	-101.1978414	16046
Michoacan de Ocampo	Jungapeo	19.4922699	-100.4925991	16047
Michoacan de Ocampo	Lagunillas	19.563036	-101.418757	16048
Michoacan de Ocampo	Madero	19.9986169	-102.2830497	16049
Michoacan de Ocampo	Maravatio	19.8939138	-100.4298225	16050
Michoacan de Ocampo	Marcos Castellanos	20.0488124	-102.7074077	16051
Michoacan de Ocampo	Lazaro Cardenas	20.2846963	-101.5972921	16052
Michoacan de Ocampo	Morelia	19.700593	-101.186421	16053
Michoacan de Ocampo	Morelos	19.6453794	-101.2367401	16054
Michoacan de Ocampo	Mugica	19.8501194	-102.0327648	16055
Michoacan de Ocampo	Nahuatzen	19.654519	-101.917543	16056
Michoacan de Ocampo	Nocupetaro	19.04767	-101.154701	16057
Michoacan de Ocampo	Nuevo Parangaricutiro	19.4164672	-102.1312209	16058
Michoacan de Ocampo	Nuevo Urecho	19.1647103	-101.8678196	16059
Michoacan de Ocampo	Numaran	20.2540887	-101.9495099	16060
Michoacan de Ocampo	Ocampo	19.5830057	-100.3381416	16061
Michoacan de Ocampo	Pajacuaran	20.1188549	-102.5655301	16062
Michoacan de Ocampo	Panindicuaro	19.9830872	-101.7607298	16063
Michoacan de Ocampo	Paracuaro	19.1454925	-102.2207451	16064
Michoacan de Ocampo	Paracho	19.6438889	-102.0483333	16065
Michoacan de Ocampo	Patzcuaro	19.5163889	-101.6097222	16066
Michoacan de Ocampo	Penjamillo	20.073481	-101.937897	16067
Michoacan de Ocampo	Periban	19.5144689	-102.421501	16068
Michoacan de Ocampo	La Piedad	20.33699	-102.0224	16069
Michoacan de Ocampo	Purepero	19.1002055	-102.5434275	16070
Michoacan de Ocampo	Puruandiro	20.0883727	-101.5158874	16071
Michoacan de Ocampo	Querendaro	19.8103184	-100.8918041	16072
Michoacan de Ocampo	Quiroga	19.6637774	-101.5248521	16073
Michoacan de Ocampo	Cojumatlan de Regules	20.117721	-102.851324	16074
Michoacan de Ocampo	Los Reyes	19.5882217	-102.4698069	16075
Michoacan de Ocampo	Sahuayo	20.0586847	-102.7146904	16076
Michoacan de Ocampo	San Lucas	18.5769499	-100.7854866	16077
Michoacan de Ocampo	Santa Ana Maya	20.0079889	-101.022252	16078
Michoacan de Ocampo	Salvador Escalante	19.4063827	-101.6400141	16079
Michoacan de Ocampo	Senguio	19.7343789	-100.3519104	16080
Michoacan de Ocampo	Susupuato	18.0146219	-102.220214	16081
Michoacan de Ocampo	Tacambaro	19.225809	-101.457397	16082
Michoacan de Ocampo	Tancitaro	19.337023	-102.363872	16083
Michoacan de Ocampo	Tangamandapio	19.954571	-102.437401	16084
Michoacan de Ocampo	Tangancicuaro	19.7055828	-101.2445191	16085
Michoacan de Ocampo	Tanhuato	20.28355	-102.3186039	16086
Michoacan de Ocampo	Taretan	19.3345237	-101.9182429	16087
Michoacan de Ocampo	Tarimbaro	19.7937912	-101.1773031	16088
Michoacan de Ocampo	Tepalcatepec	19.1833333	-102.85	16089
Michoacan de Ocampo	Tingambato	19.50174	-101.8535609	16090
Michoacan de Ocampo	Tingﾌﾟindin	19.5665192	-101.7068294	16091
Michoacan de Ocampo	Tiquicheo de Nicolas Romero	18.8997199	-100.7398671	16092
Michoacan de Ocampo	Tlalpujahua	19.8055547	-100.1734224	16093
Michoacan de Ocampo	Tlazazalca	19.9702137	-102.0562139	16094
Michoacan de Ocampo	Tocumbo	19.7020667	-102.5225624	16095
Michoacan de Ocampo	Tumbiscatio	18.5238089	-102.3774031	16096
Michoacan de Ocampo	Turicato	19.0529909	-101.4186301	16097
Michoacan de Ocampo	Tuxpan	19.5660937	-100.4622936	16098
Michoacan de Ocampo	Tuzantla	19.2058864	-100.573995	16099
Michoacan de Ocampo	Tzintzuntzan	19.6287856	-101.57769	16100
Michoacan de Ocampo	Tzitzio	19.5858518	-100.9234067	16101
Michoacan de Ocampo	Uruapan	19.4172134	-102.0503611	16102
Michoacan de Ocampo	Venustiano Carranza	20.1147702	-102.6539876	16103
Michoacan de Ocampo	Villamar	20.0210404	-102.5951629	16104
Michoacan de Ocampo	Vista Hermosa	19.7558645	-102.6295151	16105
Michoacan de Ocampo	Yurecuaro	20.3359267	-102.2842134	16106
Michoacan de Ocampo	Zacapu	19.8166667	-101.7908333	16107
Michoacan de Ocampo	Zamora	19.988688	-102.285608	16108
Michoacan de Ocampo	Zinaparo	20.1704027	-102.0007299	16109
Michoacan de Ocampo	Zinapecuaro	19.860865	-100.754731	16110
Michoacan de Ocampo	Ziracuaretiro	19.416371	-101.9102526	16111
Michoacan de Ocampo	Zitacuaro	19.433959	-100.3519052	16112
Michoacan de Ocampo	Jose Sixto Verduzco	19.6946719	-101.2376794	16113
Morelos	Amacuzac	18.599086	-99.369607	17001
Morelos	Atlatlahucan	18.933682	-98.897503	17002
Morelos	Axochiapan	18.500239	-98.749734	17003
Morelos	Ayala	18.710304	-98.99001	17004
Morelos	Coatlan del Rio	18.7438102	-99.4352529	17005
Morelos	Cuautla	18.8126047	-98.9548261	17006
Morelos	Cuernavaca	18.9340199	-99.2314826	17007
Morelos	Emiliano Zapata	19.6517738	-101.2346688	17008
Morelos	Huitzilac	19.0282112	-99.2679119	17009
Morelos	Jantetelco	18.7162064	-98.7775536	17010
Morelos	Jiutepec	18.8810134	-99.1759536	17011
Morelos	Jojutla	18.6156338	-99.181599	17012
Morelos	Jonacatepec	18.68318	-98.805138	17013
Morelos	Mazatepec	18.7255539	-99.3627991	17014
Morelos	Miacatlan	18.771608	-99.353729	17015
Morelos	Ocuituco	18.8776584	-98.7739324	17016
Morelos	Puente de Ixtla	18.6168	-99.3198	17017
Morelos	Temixco	18.85	-99.2333333	17018
Morelos	Tepalcingo	18.594729	-98.844539	17019
Morelos	Tepoztlan	18.9852778	-99.0997222	17020
Morelos	Tetecala	18.727412	-99.3978939	17021
Morelos	Tetela del Volcan	18.893329	-98.729454	17022
Morelos	Tlalnepantla	19.0094874	-98.9982534	17023
Morelos	Tlaltizapan	18.689144	-99.118605	17024
