"","State","Municipality","Lat","Lon","Clave","ConsultsPerDoc","ConsultsPerMedUnit","DocsPerMedUnit","AvEduc05","ReadWrite05","MissReadWrite05","IndLang05","MissIndLang05","Hom06","PopMun06","PartyMunBC","Inc06","Exp06","StatePop06","StateHom06","StateGDP06"
"1116","Oaxaca","San Bartolome Quialana",16.9016185,-96.5009038,20118,3783,3783,1,3.9,0.732863849765258,0.000469483568075117,0.968232044198895,0.000951022349025202,2,2482,"0",0,0,3565849.2,520,154530776
"1117","Oaxaca","San Bartolome Yucuane",17.2395715,-97.4490502,20119,NA,1270,0,4.6,0.722063037249284,0,0.932011331444759,0,0,383.8,"0",0,0,3565849.2,520,154530776
"1118","Oaxaca","San Bartolome Zoogocho",17.2441453,-96.2497723,20120,2019,2019,1,4.7,0.77247191011236,0,0.941828254847645,0,0,378.4,"0",0,0,3565849.2,520,154530776
"1119","Oaxaca","San Bartolo Soyaltepec",17.5905266,-97.3069024,20121,0,0,0,4.9,0.752845528455285,0,0.226114649681529,0,0,675.8,"0",2309837,2309837,3565849.2,520,154530776
"1120","Oaxaca","San Bartolo Yautepec",16.4272627,-95.9743113,20122,2023.5,4047,2,6.5,0.953795379537954,0,0.314009661835749,0.0256410256410256,0,664.2,"0",0,0,3565849.2,520,154530776
"1121","Oaxaca","San Bernardo Mixtepec",16.8241845,-96.8978263,20123,3655,3655,1,4.7,0.737464522232734,0.000946073793755913,0.0341328413284133,0.148648648648649,1,2456.2,"0",3281953,3281953,3565849.2,520,154530776
"1122","Oaxaca","San Blas Atempa",16.3296269,-95.2253799,20124,2850.3,5700.5,2,4.5,0.638174894600843,0.000815993472052224,0.893965517241379,0.000667606260663156,1,16938,"PRI",0,0,3565849.2,520,154530776
"1123","Oaxaca","San Carlos Yautepec",16.4965846,-96.1065459,20125,3081.4,3081.4,1,4.9,0.788330748120749,0.0019090800620451,0.437160365360157,0.0124305739222428,4,10248.2,"0",6818074,6818074,3565849.2,520,154530776
"1124","Oaxaca","San Cristobal Amatlan",16.3194787,-96.4101711,20126,8600.5,17201,2,3.8,0.691983122362869,0.00241109101868596,0.857767414747887,0.0054366292898403,1,4187.2,"0",4190587,4190587,3565849.2,520,154530776
"1125","Oaxaca","San Cristobal Amoltepec",17.2834972,-97.5745694,20127,1975,1975,1,4.9,0.822374877330716,0.00098135426889107,0.810162991371045,0.00355029585798817,0,1199.8,"0",0,0,3565849.2,520,154530776
"1126","Oaxaca","San Cristobal Lachirioag",17.3369574,-96.1640333,20128,2720,2720,1,4.6,0.739423076923077,0,0.952471482889734,0,1,1150,"0",0,0,3565849.2,520,154530776
"1127","Oaxaca","San Cristobal Suchixtlahuaca",17.7265606,-97.3653871,20129,1694,1694,1,5.8,0.910313901345291,0,0.0355555555555556,0.25,0,262,"0",2989387,2989387,3565849.2,520,154530776
"1128","Oaxaca","San Dionisio del Mar",16.3209964,-94.7506374,20130,3414,3414,1,4.9,0.764902880107167,0.000893056485822728,0.575572519083969,0.00151572565365669,0,5151.6,"PRI",7079777,7079777,3565849.2,520,154530776
"1129","Oaxaca","San Dionisio Ocotepec",16.8020674,-96.3930844,20131,2294.8,4589.6,2,4.3,0.747178329571106,0.000594035879767138,0.946407812136712,0.000368505097653851,2,9689.6,"0",0,0,3565849.2,520,154530776
"1130","Oaxaca","San Dionisio Ocotlan",16.7466502,-96.6800509,20132,3075,3075,1,6.9,0.903983656792646,0.00102145045965271,0.0336300692383778,0.147058823529412,0,1123.4,"0",0,0,3565849.2,520,154530776
"1131","Oaxaca","San Esteban Atatlahuca",17.0532292,-97.6695552,20133,4805.5,4805.5,1,5.4,0.825,0,0.88628762541806,0,0,3735.6,"0",0,0,3565849.2,520,154530776
"1132","Oaxaca","San Felipe Jalapa de Diaz",18.069931,-96.535417,20134,3139.5,6279,2,4.2,0.644372628916678,0.00173293990913775,0.936689342403628,0.00130725283238114,1,25683.6,"PRD",0,0,3565849.2,520,154530776
"1133","Oaxaca","San Felipe Tejalapam",17.1100262,-96.8539674,20135,2587.8,5175.7,2,6.2,0.872215061682931,0.00055238445958387,0.00736615163492634,0.268292682926829,0,6414.2,"0",0,0,3565849.2,520,154530776
"1134","Oaxaca","San Felipe Usila",17.8896907,-96.5223449,20136,2375.4,2969.3,1.3,5.1,0.732073207320732,0.0011001100110011,0.979908319516239,0.000597193191997611,1,11628.6,"PAN",0,0,3565849.2,520,154530776
"1135","Oaxaca","San Francisco Cahuacua",16.8905972,-97.3000437,20137,2339.3,2339.3,1,5.3,0.814800901577761,0.000375657400450789,0.00218181818181818,1.66666666666667,0,3221.4,"0",0,0,3565849.2,520,154530776
"1136","Oaxaca","San Francisco Cajonos",17.16409,-96.2457832,20138,1125,1125,1,6.1,0.806060606060606,0.00303030303030303,0.874251497005988,0,0,388.8,"0",1691121,1691121,3565849.2,520,154530776
"1137","Oaxaca","San Francisco Chapulapa",17.9511074,-96.7384861,20139,1906.5,1906.5,1,3.5,0.660671462829736,0,0.0930913348946136,0.00628930817610063,1,2001.6,"0",0,0,3565849.2,520,154530776
"1138","Oaxaca","San Francisco Chindua",17.4292209,-97.3116112,20140,1555,1555,1,5.9,0.903973509933775,0,0,0,0,703.8,"0",2377932,2377932,3565849.2,520,154530776
"1139","Oaxaca","San Francisco del Mar",16.336648,-94.51647,20141,2877.7,2877.7,1,5.4,0.804492087799898,0.000340309681810448,0.152931461601982,0.0215982721382289,0,6945.6,"PRD",0,0,3565849.2,520,154530776
"1140","Oaxaca","San Francisco Huehuetlan",18.1966697,-96.9474456,20142,2282.5,2282.5,1,3.2,0.594439117929051,0.00287631831255992,0.955785512699906,0,1,1232.8,"0",3690102,3690102,3565849.2,520,154530776
"1141","Oaxaca","San Francisco Ixhuatan",16.35,-94.4833333,20143,3118.8,4678.3,1.5,5.9,0.817429467084639,0.000752351097178683,0.130083292503675,0.0178907721280603,0,9031.8,"PAN",9202285,9202285,3565849.2,520,154530776
"1142","Oaxaca","San Francisco Jaltepetongo",17.3868225,-97.2619587,20144,2153,2153,1,5.3,0.859473023839398,0.00376411543287327,0.124231242312423,0.118811881188119,0,926.8,"0",2644673,2644673,3565849.2,520,154530776
"1143","Oaxaca","San Francisco Lachigolo",17.0149139,-96.6018063,20145,2273,4546,2,7.8,0.913762551683402,0.00295333727111636,0.215686274509804,0.0240641711229947,1,2230.8,"0",0,0,3565849.2,520,154530776
"1144","Oaxaca","San Francisco Logueche",16.3537025,-96.3757309,20146,6342,6342,1,4.4,0.692857142857143,0.000549450549450549,0.986842105263158,0.0032,0,2325.2,"0",5497839,5497839,3565849.2,520,154530776
"1145","Oaxaca","San Francisco Nuxano",17.3786857,-97.3443566,20147,0,0,0,5.1,0.883870967741936,0,0,0,0,348.4,"0",3276935,3276935,3565849.2,520,154530776
"1146","Oaxaca","San Francisco Ozolotepec",16.0992114,-96.2218221,20148,3557,3557,1,3.9,0.713168187744459,0.00260756192959583,0.814977973568282,0.000772200772200772,0,1857,"0",2740028,2740028,3565849.2,520,154530776
"1147","Oaxaca","San Francisco Sola",16.5151875,-96.9749525,20149,0,0,0,4.7,0.793650793650794,0.00264550264550265,0.0212765957446809,0.16,0,1358.6,"0",4416641,4416641,3565849.2,520,154530776
"1148","Oaxaca","San Francisco Telixtlahuaca",17.3,-96.9,20150,3342.8,6685.5,2,7.8,0.913102054563826,0.00157179746266981,0.00744471206481279,0.529411764705882,1,10601,"PRD",0,0,3565849.2,520,154530776
"1149","Oaxaca","San Francisco Teopan",17.8485357,-97.4922974,20151,0,0,0,4.2,0.82183908045977,0,0.00280898876404494,1,0,390.8,"0",1382432,1382432,3565849.2,520,154530776
"1150","Oaxaca","San Francisco Tlapancingo",17.4841139,-98.268567,20152,2688,2688,1,3.4,0.673724735322425,0.00481231953801732,0.552434456928839,0.00338983050847458,0,1418.4,"0",5986251,5986251,3565849.2,520,154530776
"1151","Oaxaca","San Gabriel Mixtepec",16.0946107,-97.0815626,20153,3768.7,11306,3,5.5,0.807508939213349,0.000893921334922527,0.0252466627974463,0.126436781609195,0,4090.6,"0",0,0,3565849.2,520,154530776
"1152","Oaxaca","San Ildefonso Amatlan",16.334628,-96.490774,20154,4823,4823,1,4,0.796743063932449,0.00180940892641737,0.448538011695906,0.00651890482398957,0,2085.8,"0",5640777,5640777,3565849.2,520,154530776
"1153","Oaxaca","San Ildefonso Sola",16.5192717,-96.9825782,20155,0,0,0,4.6,0.76355421686747,0.00451807228915663,0,0,0,819.2,"0",3199631,3199631,3565849.2,520,154530776
"1154","Oaxaca","San Ildefonso Villa Alta",17.3385986,-96.1523763,20156,632.8,4218.3,6.7,5.4,0.856726212176449,0.002551950419249,0.697938877043355,0.00203665987780041,0,3175.6,"0",0,0,3565849.2,520,154530776
"1155","Oaxaca","San Jacinto Amilpas",17.1047489,-96.7644394,20157,2555.7,7667,3,10.2,0.946119682094437,0.00222066386161758,0.0429714285714286,0.156914893617021,0,10852,"PRD",0,0,3565849.2,520,154530776
"1156","Oaxaca","San Jacinto Tlacotepec",16.5146066,-97.3869838,20158,700,2800,4,4,0.755832881172002,0.000542593597395551,0.0273684210526316,0,0,2162.2,"0",5413984,5413984,3565849.2,520,154530776
"1157","Oaxaca","San Jeronimo Coatlan",16.23102,-96.870498,20159,2082.3,2776.3,1.3,4.6,0.798982804553161,0.000726568176313877,0.0219369894982497,0.212765957446809,1,5073,"0",0,0,3565849.2,520,154530776
"1158","Oaxaca","San Jeronimo Silacayoapilla",17.8087562,-97.8426204,20160,3665,3665,1,5,0.836218375499334,0.00466045272969374,0.00325097529258778,3.2,0,1683.4,"PRI",2146702,2146702,3565849.2,520,154530776
"1159","Oaxaca","San Jeronimo Sosola",17.3654777,-97.0330866,20161,1171,1171,1,5.4,0.868343815513627,0.00167714884696017,0.00572831423895254,0.714285714285714,0,2700.6,"0",0,0,3565849.2,520,154530776
"1160","Oaxaca","San Jeronimo Taviche",16.7057099,-96.5841386,20162,3367,3367,1,5.2,0.829577464788732,0.0028169014084507,0.169709263015551,0,0,1769.6,"0",0,0,3565849.2,520,154530776
"1161","Oaxaca","San Jeronimo Tecoatl",18.1653922,-96.9124981,20163,2814,2814,1,4.5,0.621601208459215,0.000755287009063444,0.817912657290896,0,0,1538.8,"0",0,0,3565849.2,520,154530776
"1162","Oaxaca","San Jorge Nuchita",17.6565312,-98.1047219,20164,2390,2390,1,4,0.735317149569303,0.00274079874706343,0.699696279422931,0.00488334237655996,0,3008.6,"0",4894667,4894667,3565849.2,520,154530776
"1163","Oaxaca","San Jose Ayuquila",17.9411272,-97.9677571,20165,3658,3658,1,5.1,0.798051372896369,0,0.00345125107851596,0.25,0,1375.8,"0",2085818,2085818,3565849.2,520,154530776
"1164","Oaxaca","San Jose Chiltepec",17.9483517,-96.1673722,20166,5400.7,5400.7,1,6.1,0.807001795332136,0.000897666068222621,0.342813388755196,0.00414805360561583,0,10366.2,"PRI",0,0,3565849.2,520,154530776
"1165","Oaxaca","San Jose del Penasco",16.3191247,-96.4938791,20167,7141,7141,1,4.4,0.836888331242158,0.000627352572145546,0.0012187690432663,2,0,1909.2,"0",0,0,3565849.2,520,154530776
"1166","Oaxaca","San Jose Estancia Grande",16.3698514,-98.2461361,20168,2960,2960,1,5.4,0.691656590084643,0,0.0291036088474971,0.4,0,959.4,"PRD",2165475,2165475,3565849.2,520,154530776
"1167","Oaxaca","San Jose Independencia",18.2396219,-96.6625561,20169,3896,3896,1,4.4,0.685534591194969,0.00220125786163522,0.981339859284185,0.000935162094763092,0,3688,"PRD",0,0,3565849.2,520,154530776
"1168","Oaxaca","San Jose Lachiguiri",16.3788539,-96.3347315,20170,6585,6585,1,3.4,0.638586956521739,0.00237771739130435,0.972240365774004,0.00167954316425932,0,3602.6,"0",0,0,3565849.2,520,154530776
"1169","Oaxaca","San Jose Tenango",18.1492143,-96.7161485,20171,2004.8,2895.8,1.4,3.4,0.560333139647492,0.000710181419071599,0.988251554941258,0.000445009535918627,1,18191.6,"PRD",0,0,3565849.2,520,154530776
"1170","Oaxaca","San Juan Achiutla",17.3437945,-97.5080037,20172,1041,1041,1,5.5,0.827586206896552,0,0,0,0,406.8,"0",0,0,3565849.2,520,154530776
"1171","Oaxaca","San Juan Atepec",17.4265204,-96.5404581,20173,2194,4388,2,5.2,0.858254105445117,0.000864304235090752,0.765400843881857,0,1,1344.2,"0",0,0,3565849.2,520,154530776
"1172","Oaxaca","animas Trujano",16.988687,-96.7138522,20174,4628,4628,1,8.8,0.930181818181818,0.000363636363636364,0.0245028409090909,0,1,3303,"0",0,0,3565849.2,520,154530776
"1173","Oaxaca","San Juan Bautista Atatlahuca",17.5308587,-96.8305364,20175,4021,4021,1,4.7,0.812602291325696,0.0016366612111293,0.374600638977636,0.00426439232409382,0,1452,"0",3648195,3648195,3565849.2,520,154530776
"1174","Oaxaca","San Juan Bautista Coixtlahuaca",17.7223892,-97.3214505,20176,1892.5,2523.3,1.3,5.8,0.889110490626246,0.000797766254487435,0.0727272727272727,0.0478723404255319,0,2852,"0",0,0,3565849.2,520,154530776
"1175","Oaxaca","San Juan Bautista Cuicatlan",17.8000359,-96.9612869,20177,861.2,5490,6.4,5.9,0.875375751503006,0.00062625250501002,0.160274476167136,0.00152905198776758,1,9233,"PRI",0,0,3565849.2,520,154530776
"1176","Oaxaca","San Juan Bautista Guelache",17.2272433,-96.7773563,20178,4616,4616,1,9.1,0.944431363315281,0.00211914292441724,0.0415137614678899,0.0718232044198895,1,5187,"0",0,0,3565849.2,520,154530776
"1177","Oaxaca","San Juan Bautista Jayacatlan",17.4268629,-96.8198361,20179,1825,1825,1,5.3,0.875343721356554,0,0.008028545941124,0.111111111111111,0,1295.6,"0",0,0,3565849.2,520,154530776
"1178","Oaxaca","San Juan Bautista Lo de Soto",16.509722,-96.347222,20180,1177.6,2944,2.5,5.8,0.79070981210856,0,0.0147582697201018,1.03448275862069,1,2177,"PRI",3943816,3943816,3565849.2,520,154530776
"1179","Oaxaca","San Juan Bautista Suchitepec",17.9714438,-97.6609986,20181,1786,1786,1,4.7,0.85,0.00263157894736842,0.0077720207253886,1.66666666666667,0,413,"PRI",2750718,2750718,3565849.2,520,154530776
"1180","Oaxaca","San Juan Bautista Tlacoatzintepec",17.8592082,-96.5852964,20182,3016,3016,1,4,0.643318965517241,0.000538793103448276,0.949505465903175,0.000548245614035088,0,2251.2,"Other",0,0,3565849.2,520,154530776
"1181","Oaxaca","San Juan Bautista Tlachichilco",17.6229085,-98.3453028,20183,2110,2110,1,4.6,0.764705882352941,0,0.0934730056406124,0.0344827586206897,0,1443.8,"0",2649095,2649095,3565849.2,520,154530776
"1182","Oaxaca","San Juan Bautista Tuxtepec",18.0859,-96.1339859,20184,1672.2,19450.7,11.6,7.5,0.8785196587775,0.00100218074530178,0.163756773028296,0.0159950343773873,19,146797.2,"PRD",316917527,316917527,3565849.2,520,154530776
"1183","Oaxaca","San Juan Cacahuatepec",16.615974,-98.15664,20185,5772.4,7215.5,1.3,6.8,0.834157366859726,0.00211894335358101,0.0317176987505149,0.121212121212121,1,8243.2,"PRD",0,0,3565849.2,520,154530776
"1184","Oaxaca","San Juan Cieneguilla",17.8505512,-98.2807871,20186,2069,2069,1,4.9,0.772357723577236,0,0,0,1,565.8,"0",2423104,2423104,3565849.2,520,154530776
"1185","Oaxaca","San Juan Coatzospam",18.0485457,-96.7626171,20187,3665,3665,1,4,0.702521008403361,0,0.985164835164835,0.0011154489682097,0,2122.2,"PRI",4361890,4361890,3565849.2,520,154530776
"1186","Oaxaca","San Juan Colorado",16.4591914,-97.9538796,20188,5394.5,10789,2,4.8,0.713860716700473,0.00121703853955375,0.701682881935314,0.00206108300543376,0,8834,"PRI",0,0,3565849.2,520,154530776
"1187","Oaxaca","San Juan Comaltepec",17.345118,-95.952696,20189,3599,3599,1,4.3,0.79263370332997,0.00605449041372351,0.89599609375,0.00762942779291553,0,2414.6,"0",5452351,5452351,3565849.2,520,154530776
"1188","Oaxaca","San Juan Cotzocon",17.163192,-95.7787455,20190,1528.3,3820.8,2.5,5.1,0.721949724095647,0.000919681177191907,0.533545848483339,0.00336071695294996,3,22453.6,"0",35998295,35998295,3565849.2,520,154530776
"1189","Oaxaca","San Juan Chicomezuchil",17.2884584,-96.4954819,20191,2144,2144,1,6.1,0.934306569343066,0,0.0109489051094891,0.333333333333333,0,288.8,"0",0,0,3565849.2,520,154530776
"1190","Oaxaca","San Juan Chilateca",16.8297223,-96.6694864,20192,2372,2372,1,8.1,0.936719400499584,0.00249791840133222,0.00410509031198686,0.6,0,1346.8,"0",2841054,2841054,3565849.2,520,154530776
"1191","Oaxaca","San Juan del Estado",17.2749644,-96.7983339,20193,3997,3997,1,6.1,0.880350696235173,0.000515729757607014,0.00857286938981341,0.294117647058824,0,2269.2,"0",0,0,3565849.2,520,154530776
"1192","Oaxaca","San Juan del Rio",16.8837432,-96.1639199,20194,3633,3633,1,4.5,0.793983591613491,0.000911577028258888,0.961538461538462,0.00186046511627907,0,1227.8,"0",4448236,4448236,3565849.2,520,154530776
"1193","Oaxaca","San Juan Diuxi",17.2838274,-97.3776718,20195,3252,3252,1,3.4,0.655498281786942,0.00171821305841924,0.915682967959528,0.00460405156537753,0,1275.2,"0",0,0,3565849.2,520,154530776
"1194","Oaxaca","San Juan Evangelista Analco",17.4057194,-96.5385619,20196,1623,1623,1,5.8,0.880758807588076,0,0.428571428571429,0,0,410.4,"0",1534340,1534340,3565849.2,520,154530776
"1195","Oaxaca","San Juan Guelavia",16.9544217,-96.5441635,20197,3418,3418,1,5.2,0.838421444527178,0.00372300819061802,0.761747430249633,0.00289156626506024,0,2961.4,"0",0,0,3565849.2,520,154530776
"1196","Oaxaca","San Juan Guichicovi",16.9629744,-95.0941536,20198,3035.7,3502.7,1.2,4,0.654456009107172,0.00105708245243129,0.770182136323869,0.00139412402540404,3,27745.2,"PRD",0,0,3565849.2,520,154530776
"1197","Oaxaca","San Juan Ihualtepec",17.7404437,-98.2899405,20199,1646,1646,1,3.3,0.692682926829268,0.0016260162601626,0.0489731437598736,0,0,716.2,"PAN",1704816,1704816,3565849.2,520,154530776
"1198","Oaxaca","San Juan Juquila Mixes",16.9342326,-95.9167284,20200,4695,4695,1,3.7,0.609108159392789,0.00347881087919039,0.946466809421842,0.00161603102779573,0,3630.4,"0",3525628,3525628,3565849.2,520,154530776
"1199","Oaxaca","San Juan Juquila Vijanos",17.3549087,-96.2986616,20201,1393.7,4181,3,5,0.774233128834356,0.00184049079754601,0.95397489539749,0.0006265664160401,0,1892.8,"0",0,0,3565849.2,520,154530776
"1200","Oaxaca","San Juan Lachao",16.1577714,-97.1244616,20202,8478,8478,1,4.7,0.755834829443447,0.000598444045481747,0.529138880835025,0.00219178082191781,2,4055,"0",0,0,3565849.2,520,154530776
"1201","Oaxaca","San Juan Lachigalla",16.5901297,-96.5486846,20203,5902,5902,1,4.5,0.764958796130419,0.00358294518093873,0.00207972270363951,5.66666666666667,1,3347.4,"0",7071305,7071305,3565849.2,520,154530776
"1202","Oaxaca","San Juan Lajarcia",16.5052776,-95.9208778,20204,2082,2082,1,6,0.896039603960396,0,0.0307443365695793,0.263157894736842,0,682.2,"0",0,0,3565849.2,520,154530776
"1203","Oaxaca","San Juan Lalana",17.47005,-95.8783902,20205,2684.5,3068,1.1,4.3,0.675673728202911,0.00309842916846808,0.792937735060593,0.00245937637241985,0,16547.6,"0",0,0,3565849.2,520,154530776
"1204","Oaxaca","San Juan de los Cues",18.0466604,-97.0593894,20206,3800,3800,1,6.1,0.848696461824953,0.000465549348230912,0.412562132851333,0.00219058050383352,0,2429,"0",3412058,3412058,3565849.2,520,154530776
"1205","Oaxaca","San Juan Mazatlan",17.0268039,-95.4396084,20207,4163.1,3700.6,0.9,4.3,0.688436363636364,0.00138181818181818,0.602213449880164,0.00245815287369776,3,16330.4,"0",36088987,36088987,3565849.2,520,154530776
"1206","Oaxaca","San Juan Mixtepec -Dto. 08 -",16.9961124,-96.778369,20208,1652.2,2124.3,1.3,4.1,0.627628072253479,0.00384957062481492,0.969212895730468,0.00464489062031765,1,7460.6,"0",0,0,3565849.2,520,154530776
"1207","Oaxaca","San Juan Mixtepec -Dto. 26 -",16.9961124,-96.778369,20209,2973,2973,1,4.4,0.729794933655006,0.00120627261761158,0.998815165876777,0,0,864.6,"0",0,0,3565849.2,520,154530776
"1208","Oaxaca","San Juan ���umi",17.3977716,-97.7051877,20210,4126.3,4126.3,1,4.8,0.76229034123771,0.00269905533063428,0.984138972809668,0.0021105141980046,0,5970,"0",0,0,3565849.2,520,154530776
"1209","Oaxaca","San Juan Ozolotepec",17.2832509,-95.5761721,20211,3088.5,3088.5,1,4,0.674662014827737,0.00174443959877889,0.586105263157895,0.0021551724137931,2,2856.8,"0",0,0,3565849.2,520,154530776
"1210","Oaxaca","San Juan Petlapa",17.4683504,-96.0359558,20212,2102,3153,1.5,3.4,0.6875,0.00354609929078014,0.995278969957082,0.00215610176800345,0,2735,"0",0,0,3565849.2,520,154530776
"1211","Oaxaca","San Juan Quiahije",16.3009879,-97.3187779,20213,3245.3,4868,1.5,4.1,0.622520420070012,0.00175029171528588,0.98819893228435,0.00199033266988911,1,4048.8,"0",3947387,3947387,3565849.2,520,154530776
"1212","Oaxaca","San Juan Quiotepec",17.5950855,-96.5929624,20214,6116,6116,1,4.3,0.725977011494253,0.00229885057471264,0.949841843651152,0.000951474785918173,0,2405.8,"0",2445600,2445600,3565849.2,520,154530776
"1213","Oaxaca","San Juan Sayultepec",17.4501094,-97.2853963,20215,0,0,0,7.1,0.931780366056572,0,0.0197368421052632,0,1,676.8,"0",0,0,3565849.2,520,154530776
"1214","Oaxaca","San Juan Tabaa",17.3048532,-96.2064711,20216,1509.5,3019,2,5.8,0.858342077649528,0,0.983739837398374,0,0,1139,"0",0,0,3565849.2,520,154530776
"1215","Oaxaca","San Juan Tamazola",17.1576575,-97.2232772,20217,2065,2065,1,5.2,0.823765996343693,0.00182815356489945,0.496090973702914,0.0200573065902579,0,3225.2,"0",0,0,3565849.2,520,154530776
"1216","Oaxaca","San Juan Teita",17.0922826,-97.4117547,20218,1923,1923,1,4.2,0.698481561822126,0,0.703389830508475,0,0,530.2,"0",0,0,3565849.2,520,154530776
"1217","Oaxaca","San Juan Teitipac",16.9266413,-96.6061396,20219,2294.8,9179,4,4.2,0.752037752037752,0.00257400257400257,0.193860386879731,0.0281995661605206,0,2554.6,"0",10491811,10491811,3565849.2,520,154530776
"1218","Oaxaca","San Juan Tepeuxila",17.7222917,-96.8413866,20220,2161,2161,1,4.9,0.843271555197421,0.00040290088638195,0.655158885837583,0,0,2885.8,"0",0,0,3565849.2,520,154530776
"1219","Oaxaca","San Juan Teposcolula",17.5505556,-97.425,20221,1611,1611,1,5.7,0.877000842459983,0.0008424599831508,0.00248138957816377,3.66666666666667,0,1343.2,"0",0,0,3565849.2,520,154530776
"1220","Oaxaca","San Juan Yaee",17.4374862,-96.293329,20222,2824.7,4237,1.5,5,0.861468584405753,0.00227100681302044,0.985239852398524,0.00149812734082397,0,1502,"0",0,0,3565849.2,520,154530776
"1221","Oaxaca","San Juan Yatzona",17.4010311,-96.1690478,20223,1930,1930,1,5.2,0.897029702970297,0,0.990272373540856,0.00196463654223969,0,539.2,"0",0,0,3565849.2,520,154530776
"1222","Oaxaca","San Juan Yucuita",17.50941,-97.2677612,20224,1816,1816,1,6.8,0.88758389261745,0,0.0130505709624796,0.25,0,661.6,"0",0,0,3565849.2,520,154530776
"1223","Oaxaca","San Lorenzo",16.3927547,-97.8741304,20225,4332.5,4332.5,1,4.7,0.679959718026183,0.00261832829808661,0.776233359436179,0.00201765447667087,1,5815.8,"PAN",0,0,3565849.2,520,154530776
"1224","Oaxaca","San Lorenzo Albarradas",16.9058643,-96.2603236,20226,5042,5042,1,4.7,0.858371040723982,0.00180995475113122,0.143237250554324,0.0712074303405573,0,2523.2,"0",0,0,3565849.2,520,154530776
"1225","Oaxaca","San Lorenzo Cacaotepec",17.128062,-96.803782,20227,2982.7,5965.3,2,8.8,0.950679765803314,0.00258013297608415,0.0280128392179749,0.173611111111111,0,11988,"0",0,0,3565849.2,520,154530776
"1226","Oaxaca","San Lorenzo Cuaunecuiltitla",18.2050007,-96.9129974,20228,1355,1355,1,3.1,0.621970920840065,0,0.955905511811024,0.00164744645799012,0,744.6,"0",2518216,2518216,3565849.2,520,154530776
"1227","Oaxaca","San Lorenzo Texmelucan",16.5845936,-97.1989873,20229,5507.5,11015,2,3.6,0.631841789852177,0.000199760287654814,0.99251583189407,0.00135344160866203,2,6464.8,"0",0,0,3565849.2,520,154530776
"1228","Oaxaca","San Lorenzo Victoria",17.6679839,-98.1195529,20230,2324,2324,1,4.7,0.784382284382284,0.00233100233100233,0.016,0.214285714285714,0,959.8,"0",2566281,2566281,3565849.2,520,154530776
"1229","Oaxaca","San Lucas Camotlan",16.941953,-95.7130229,20231,2384.7,7154,3,4.2,0.711374407582938,0.0014218009478673,0.994495412844037,0.00553505535055351,1,2624.4,"0",0,0,3565849.2,520,154530776
"1230","Oaxaca","San Lucas Ojitlan",18.0660309,-96.3886871,20232,3606.7,6612.3,1.8,5.4,0.781442572920946,0.00205411115675803,0.902355362451406,0.00190065889508363,3,20199.6,"PRI",0,0,3565849.2,520,154530776
"1231","Oaxaca","San Lucas Quiavini",16.8950917,-96.4686927,20233,1373.5,2747,2,3.6,0.698779704560051,0.00385356454720617,0.984256926952141,0.00255918106206014,0,1764.2,"0",6930896,6930896,3565849.2,520,154530776
"1232","Oaxaca","San Lucas Zoquiapam",18.1353249,-96.9058429,20234,2343,2343,1,4.1,0.638773554774832,0.000638773554774832,0.973581973581974,0.000159616919393456,0,7418,"0",0,0,3565849.2,520,154530776
"1233","Oaxaca","San Luis Amatlan",16.3877194,-96.4970294,20235,3799,3799,1,3.8,0.718305084745763,0.00203389830508475,0.00494886176179479,1,1,3439.2,"0",0,0,3565849.2,520,154530776
"1234","Oaxaca","San Marcial Ozolotepec",16.0891347,-96.4056449,20236,3224,3224,1,3.7,0.68922305764411,0.0100250626566416,0.950527169505272,0.0102389078498294,1,1424.2,"0",5101522,5101522,3565849.2,520,154530776
"1235","Oaxaca","San Marcos Arteaga",17.719796,-97.8609832,20237,2629,2629,1,4.8,0.85729788388497,0,0.0227152667723191,0.0930232558139535,0,1999.4,"PRD",4493873,4493873,3565849.2,520,154530776
"1236","Oaxaca","San Martin de los Cansecos",16.6554294,-96.7287296,20238,5972,5972,1,5.4,0.850507982583454,0,0.0143472022955524,0,0,772,"0",0,0,3565849.2,520,154530776
"1237","Oaxaca","San Martin Huamelulpam",17.3965946,-97.6066574,20239,3221,3221,1,6.3,0.895424836601307,0,0.0493562231759657,0,0,1025,"0",0,0,3565849.2,520,154530776
"1238","Oaxaca","San Martin Itunyoso",17.228385,-97.881418,20240,1585,3170,2,4.2,0.577380952380952,0.00137362637362637,0.979627989371125,0,0,2535.2,"0",0,0,3565849.2,520,154530776
"1239","Oaxaca","San Martin Lachila",16.6104449,-96.8490306,20241,2898,2898,1,4.7,0.766891891891892,0.00112612612612613,0.0022002200220022,2.5,0,1000,"0",2442660,2442660,3565849.2,520,154530776
"1240","Oaxaca","San Martin Peras",17.359898,-98.241094,20242,2759.3,2759.3,1,1.7,0.450149499948448,0.00154655119084442,0.992316784869976,0.000992654357752631,2,12197,"0",0,0,3565849.2,520,154530776
"1241","Oaxaca","San Martin Tilcajete",16.8591341,-96.6959952,20243,4543,4543,1,6.4,0.905489923558026,0.000694927032661571,0.00408719346049046,0.166666666666667,0,1653.2,"0",5192906,5192906,3565849.2,520,154530776
