Área Geográfica Clave	Nombre	Party previous before 2006	Party first in Calderon period	Party last in Calderon period	2007 Sketch Strafor Cartel	2010 Sketch Strafor Cartel	Intervention Indicator	Ingresos y Egresos Públicos (Pesos) 1990 Partida Egresos	Ingresos	1991 Partida Egresos	Ingresos2	1992 Partida Egresos	Ingresos3	1993 Partida Egresos	Ingresos4	1994 Partida Egresos	Ingresos5	1995 Partida Egresos	Ingresos6	1996 Partida Egresos	Ingresos7	1997 Partida Egresos	Ingresos8	1998 Partida Egresos	Ingresos9	1999 Partida Egresos	Ingresos10	2000 Partida Egresos	Ingresos11	2001 Partida Egresos	Ingresos12	2002 Partida Egresos	Ingresos13	2003 Partida Egresos	Ingresos14	2004 Partida Egresos	Ingresos15	2005 Partida Egresos	Ingresos16	2006 Partida Egresos	Ingresos17	2007 Partida Egresos	Ingresos18	2008 Partida Egresos	Ingresos19	2009 Partida Egresos	Ingresos20	2010 Partida Egresos	Ingresos21
26043	Nogales	PRI	PAN	PAN	S	S	1	19760772	19760772	25527326	25527326	30115231	30115231	35892018	35892018	40526000	40526000	46848360	46848360	71463000	71463000	82779487	82779487	126793907	126793907	203811686	203811686	233882927	233882927	232520386	232520386	249586743	249586743	272622265	272622265	297908455	297908455	331300884	331300884	379826384	379826384	545762810	545762810	653304677	653304677	564279632	564279632	677937867	677937867
26044	Onavas	PRI	PRI	PRI	S	S	0	333575	333575	397770	397770	540490	540490	650962	650962	732206	732206	830882	830882	1076923	1076923	1495464	1495464	1852839	1852839	2582561	2582561	2732339	2732339	4539244	4539244	4104171	4104171	4080365	4080365	3749130	3749130	4006810	4006810	4532954	4532954	4614818	4614818	5864373	5864373	5717202	5717202	6189804	6189804
26045	Opodepe	PAN	PAN	PRI	S	P	0	490351	490351	678309	678309	816176	816176	823638	823638	725465	725465	1218202	1218202	1383652	1383652	1866086	1866086	3117752	3117752	3823431	3823431	4888428	4888428	6407340	6407340	6611020	6611020	6812107	6812107	6384289	6384289	8476534	8476534	8706484	8706484	8704009	8704009	10561532	10561532	9963316	9963316	10785925	10785925
26046	Oquitoa	PRI	PRI	PRI	S	S	0	329215	329215	422482	422482	544948	544948	542835	542835	589144	589144	689103	689103	963144	963144	1303411	1303411	1635650	1635650	2090401	2090401	2774016	2774016	3955690	3955690	3695295	3695295	3474605	3474605	3856647	3856647	4185348	4185348	4604954	4604954	4754395	4754395	5727703	5727703	5348877	5348877	5985139	5985139
26047	Pitiquito	PRI	PRI	PRI	S	P	0	933150	933150	1134965	1134965	1538769	1538769	1438563	1438563	1508902	1508902	2183873	2183873	2698424	2698424	3968028	3968028	6195161	6195161	8645138	8645138	9526359	9526359	12372451	12372451	12633954	12633954	13786136	13786136	14229490	14229490	13993603	13993603	17029128	17029128	21146755	21146755	22200757	22200757	22974693	22974693	25054270	25054270
26048	Puerto Peñasco	PRI	PRI	PAN	S	S	0	6625412	6625412	7880470	7880470	13703246	13703246	9889357	9889357	13824965	13824965	13485200	13485200	17944814	17944814	27518303	27518303	30340404	30340404	40215346	40215346	53235707	53235707	75932787	75932787	90113966	90113966	97640984	97640984	121082346	121082346	169590915	169590915	230995390	230995390	325080968	325080968	309321330	309321330	320130856	320130856	337579803	337579803
26049	Quiriego	PRI	PAN	PRI	S	S	0	454883	454883	612305	612305	791040	791040	783214	783214	890597	890597	1109504	1109504	1474143	1474143	1942879	1942879	3891445	3891445	4797606	4797606	5441415	5441415	6697731	6697731	6839230	6839230	6837705	6837705	7051512	7051512	8360393	8360393	9271689	9271689	10053963	10053963	12442029	12442029	12571631	12571631	15470330	15470330
26050	Rayón	PAN	PAN	PRI	S	P	0	370502	370502	536366	536366	644273	644273	785876	785876	950086	950086	960213	960213	1291777	1291777	1615284	1615284	2274323	2274323	2837312	2837312	3631665	3631665	4513236	4513236	6002823	6002823	5375500	5375500	5304170	5304170	5984525	5984525	6649541	6649541	6435296	6435296	7812439	7812439	7371641	7371641	8959396	8959396
26051	Rosario	PRI	PRI	PRI	S	S	0	660848	660848	953285	953285	1142540	1142540	1357329	1357329	1440572	1440572	1927894	1927894	2332321	2332321	2926273	2926273	5212224	5212224	6912058	6912058	8115907	8115907	10757457	10757457	11204563	11204563	14313150	14313150	14477868	14477868	12872973	12872973	14116794	14116794	13914377	13914377	18732844	18732844	17132871	17132871	18498897	18498897
26052	Sahuaripa	PAN-PRD	PRI	PAN	S	S	0	1467964	1467964	1155029	1155029	1513673	1513673	1579026	1579026	1975428	1975428	1983500	1983500	2526690	2526690	3611328	3611328	5421853	5421853	7647434	7647434	8952975	8952975	12894231	12894231	13808981	13808981	12553131	12553131	13992946	13992946	16538036	16538036	19841722	19841722	20423943	20423943	20548989	20548989	24163090	24163090	28171780	28171780
26053	San Felipe de Jesús	PRI	PAN	PAN	S	P	0	349892	349892	473163	473163	526906	526906	612682	612682	622887	622887	736100	736100	1025276	1025276	1289702	1289702	1738322	1738322	2321340	2321340	2919090	2919090	5106907	5106907	3555393	3555393	4991610	4991610	3526183	3526183	4017013	4017013	4650466	4650466	4898232	4898232	6439313	6439313	5596423	5596423	7225341	7225341
26054	San Javier	PRI	PRI	PAN	S	P	0	352131	352131	477259	477259	530288	530288	479533	479533	576590	576590	749043	749043	937343	937343	1344793	1344793	1629084	1629084	2069437	2069437	2494474	2494474	3877438	3877438	4125586	4125586	3591331	3591331	3427758	3427758	4012117	4012117	4444926	4444926	5033124	5033124	5698950	5698950	5650780	5650780	7518046	7518046
26055	San Luis Río Colorado	PAN	PAN	PRI	S	S	0	13686519	13686519	21001636	21001636	26605607	26605607	27334231	27334231	28313315	28313315	33601035	33601035	46336277	46336277	55068549	55068549	85418172	85418172	117604573	117604573	135287015	135287015	163817584	163817584	183370497	183370497	222549504	222549504	223505356	223505356	262246232	262246232	266910656	266910656	290079529	290079529	347336601	347336601	370031024	370031024	0	0
26056	San Miguel de Horcasitas	PRI	PAN	PAN	S	P	0	458209	458209	652848	652848	722454	722454	842781	842781	791459	791459	1041908	1041908	1324283	1324283	1876699	1876699	3011712	3011712	4065063	4065063	5238630	5238630	6795737	6795737	6916391	6916391	9243042	9243042	8657098	8657098	8866307	8866307	9116112	9116112	10966459	10966459	12049196	12049196	13657168	13657168	13344331	13344331
26057	San Pedro de la Cueva	PAN	PAN	PAN	S	S	0	371690	371690	456397	456397	626927	626927	589611	589611	830628	830628	857103	857103	1107073	1107073	1643927	1643927	2660478	2660478	3163974	3163974	3844216	3844216	5486281	5486281	5141268	5141268	5179481	5179481	5061311	5061311	6129505	6129505	6418769	6418769	6628180	6628180	8001867	8001867	7911123	7911123	12370835	12370835
26058	Santa Ana	PRI	PRI	PAN	S	P	0	1916174	1916174	2601007	2601007	2956949	2956949	3595072	3595072	2986438	2986438	3536717	3536717	4672786	4672786	6182758	6182758	9906986	9906986	13004089	13004089	18534797	18534797	20177649	20177649	18942411	18942411	22378505	22378505	24901854	24901854	25117595	25117595	30397007	30397007	26770898	26770898	31252836	31252836	39450329	39450329	46759040	46759040
26059	Santa Cruz	PAN	PAN	PRI	S	S	0	402355	402355	479631	479631	641292	641292	804208	804208	614760	614760	966072	966072	1222795	1222795	1627719	1627719	2141232	2141232	2841287	2841287	3093960	3093960	4760968	4760968	5028228	5028228	4863601	4863601	5016210	5016210	6449515	6449515	5990777	5990777	7050027	7050027	7688296	7688296	8549660	8549660	8534670	8534670
26060	Sáric	PRI	PAN	PAN	S	S	0	405571	405571	476062	476062	647695	647695	634451	634451	989310	989310	884977	884977	1186847	1186847	1711611	1711611	2526616	2526616	3009352	3009352	3876162	3876162	5014487	5014487	5019229	5019229	5118226	5118226	5292377	5292377	5736078	5736078	7097057	7097057	7389080	7389080	11152907	11152907	8482878	8482878	10067762	10067762
26061	Soyopa	PAN	PRI	PAN	S	S	0	407770	407770	624101	624101	682309	682309	1448370	1448370	1192370	1192370	920324	920324	1281870	1281870	1577600	1577600	2356655	2356655	2965565	2965565	3640307	3640307	5416918	5416918	5064671	5064671	5037566	5037566	4837903	4837903	5336165	5336165	5942570	5942570	5991277	5991277	7702949	7702949	7847242	7847242	10369868	10369868
26062	Suaqui Grande	PRI	PAN	PAN	S	P	0	365570	365570	475934	475934	618372	618372	582816	582816	636852	636852	847778	847778	1002844	1002844	1595487	1595487	2158155	2158155	2728952	2728952	2944721	2944721	4926957	4926957	4658173	4658173	4579990	4579990	4499995	4499995	4783460	4783460	5105782	5105782	5208226	5208226	6575452	6575452	6312971	6312971	10178679	10178679
26063	Tepache	PAN-PRD	PRD	PRI	S	S	0	407366	407366	483326	483326	693937	693937	663829	663829	740406	740406	929577	929577	1277616	1277616	1783036	1783036	2307423	2307423	3672633	3672633	3863485	3863485	5962570	5962570	5075593	5075593	5504430	5504430	4892409	4892409	5428850	5428850	6262179	6262179	6667510	6667510	8312723	8312723	8595371	8595371	12107991	12107991
26064	Trincheras	PRI	PRI	PAN	S	P	0	442310	442310	498609	498609	689299	689299	884498	884498	780799	780799	1030930	1030930	1229924	1229924	1905194	1905194	2303189	2303189	2918727	2918727	3546727	3546727	5050102	5050102	5465034	5465034	5245946	5245946	5299802	5299802	5811109	5811109	6095380	6095380	7206401	7206401	9569578	9569578	12507940	12507940	19770278	19770278
26065	Tubutama	PRI	PRI	PAN	S	P	0	358716	358716	453035	453035	645626	645626	639598	639598	877910	877910	792675	792675	1040638	1040638	1480003	1480003	2262300	2262300	3029109	3029109	3555130	3555130	4630331	4630331	4413123	4413123	4680220	4680220	4969923	4969923	5601313	5601313	6228061	6228061	6541062	6541062	9085500	9085500	9566192	9566192	12573735	12573735
26066	Ures	PRI	PRI	PAN	S	P	0	872503	872503	1307960	1307960	1804345	1804345	2650681	2650681	2564581	2564581	2367584	2367584	2994272	2994272	4011269	4011269	6351383	6351383	9547785	9547785	10956210	10956210	14125413	14125413	14182945	14182945	15197547	15197547	14657002	14657002	18963725	18963725	18647778	18647778	20803603	20803603	26570923	26570923	27538228	27538228	42862607	42862607
26067	Villa Hidalgo	PAN	PRI	PAN	S	S	0	509807	509807	692387	692387	718002	718002	889097	889097	965419	965419	1102903	1102903	1409340	1409340	2249347	2249347	2688400	2688400	3566618	3566618	4023638	4023638	5382762	5382762	6252847	6252847	6276631	6276631	6489507	6489507	6372926	6372926	6563991	6563991	6699582	6699582	8211741	8211741	7918696	7918696	13243098	13243098
26068	Villa Pesqueira	PAN	Other	PRI	S	S	0	376084	376084	460896	460896	623599	623599	849514	849514	684984	684984	910747	910747	1062309	1062309	1623943	1623943	2536670	2536670	2926811	2926811	3492098	3492098	4822918	4822918	4586360	4586360	4916680	4916680	4842008	4842008	5187943	5187943	5695995	5695995	6034624	6034624	7561353	7561353	8264481	8264481	7886406	7886406
26069	Yécora	PAN	PAN	PAN	S	S	0	564847	564847	674966	674966	942506	942506	1081218	1081218	973520	973520	1300305	1300305	1658954	1658954	2625619	2625619	4865076	4865076	6151969	6151969	6681493	6681493	8704241	8704241	10011333	10011333	10872813	10872813	10319506	10319506	10901067	10901067	12130213	12130213	13051391	13051391	16181656	16181656	15830834	15830834	22447654	22447654
26070	General Plutarco Elías Calles	PRI	PRI	PAN	S	S	0	1955263	1955263	2830677	2830677	3130667	3130667	4426516	4426516	3977301	3977301	4635885	4635885	4917625	4917625	6931515	6931515	10844671	10844671	11993320	11993320	19363496	19363496	23124949	23124949	23470837	23470837	24498706	24498706	25511870	25511870	28090159	28090159	28983957	28983957	30139902	30139902	33986755	33986755	37117151	37117151	49422139	49422139
26071	Benito Juárez	Other	PAN	PRI	S	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8484687	8484687	15599619	15599619	20100939	20100939	20995622	20995622	25161752	25161752	28258382	28258382	30487827	30487827	26688431	26688431	30841218	30841218	36180807	36180807	45410728	45410728	55083315	55083315	57395431	57395431	75359883	75359883
26072	San Ignacio Río Muerto	PRD	PRI	PRD	S	P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5319286	5319286	9136259	9136259	12372063	12372063	12683146	12683146	14367971	14367971	17108639	17108639	19202736	19202736	19051768	19051768	20271177	20271177	23101734	23101734	27513712	27513712	31219152	31219152	29965718	29965718	33923655	33923655
27001	Balancán	PRD	PRI	PAN	D	Z	0	10055229	10055229	13397808	13397808	12740977	12740977	13154000	13154000	13906953	13906953	27880990	27880990	53552002	53552002	63141386	63141386	110868557	110868557	209393054	209393054	262343650	262343650	235647861	235647861	138288019	138288019	261204903	261204903	305512599	305512599	196751714	196751714	214777482	214777482	186409833	186409833	266031068	266031068	215144507	215144507	220412961	220412961
27002	Cárdenas	PRD	PRD	PRI	D	Z	0	27080168	27080168	49908028	49908028	27748653	27748653	28904000	28904000	32991666	32991666	37229402	37229402	94423448	94423448	107650465	107650465	190095603	190095603	282585184	282585184	339535783	339535783	307580813	307580813	296306142	296306142	421134901	421134901	460318658	460318658	498448208	498448208	452552723	452552723	514711252	514711252	566875443	566875443	849593613	849593613	593686294	593686294
27003	Centla	PRD	PRI	PRI	D	Z	0	15042299	15042299	13011529	13011529	13235923	13235923	14698000	14698000	16436905	16436905	23808915	23808915	58460994	58460994	79083920	79083920	97037190	97037190	148015057	148015057	199623103	199623103	179021337	179021337	199255079	199255079	247952774	247952774	410765030	410765030	272176868	272176868	277247491	277247491	356481371	356481371	311257693	311257693	289843292	289843292	466172487	466172487
27004	Centro	PRI	PRI	PRI	D	Z	0	73077073	73077073	91242213	91242213	80657134	80657134	98510000	98510000	129224619	129224619	150365263	150365263	254643457	254643457	312882902	312882902	423626880	423626880	623440653	623440653	773039621	773039621	806507003	806507003	808820927	808820927	1428080580	1428080580	1598751063	1598751063	1791804095	1791804095	1974139112	1974139112	1735186036	1735186036	2407699895	2407699895	2216416808	2216416808	2550952460	2550952460
27005	Comalcalco	PRI	PRD	PRI	D	Z	0	24243276	24243276	21581290	21581290	24916058	24916058	25919000	25919000	25244215	25244215	47441421	47441421	86692738	86692738	104981618	104981618	182900068	182900068	220332769	220332769	267627462	267627462	280533599	280533599	287467478	287467478	365732304	365732304	397118247	397118247	397118179	397118179	402669595	402669595	428809025	428809025	653155573	653155573	744719799	744719799	726116680	726116680
27006	Cunduacán	PRD	PRI	PRD	D	Z	0	15730853	15730853	13999831	13999831	21769568	21769568	17827000	17827000	20261340	20261340	44775667	44775667	91265949	91265949	92562803	92562803	99023962	99023962	151028970	151028970	194646164	194646164	166563149	166563149	192529339	192529339	216106846	216106846	266792029	266792029	259758834	259758834	276067545	276067545	330695348	330695348	415686767	415686767	0	0	380799103	380799103
27007	Emiliano Zapata	PRI	PRI	PAN	D	Z	0	7820935	7820935	8953777	8953777	13104345	13104345	15715000	15715000	15282943	15282943	25914549	25914549	46644053	46644053	60271624	60271624	85106865	85106865	107879332	107879332	124923006	124923006	113600605	113600605	111282533	111282533	162521942	162521942	174476874	174476874	158793545	158793545	170508593	170508593	212343873	212343873	189430120	189430120	180110862	180110862	176945287	176945287
27008	Huimanguillo	PRD	PRD	PRI	D	Z	0	22023257	22023257	20293900	20293900	54633007	54633007	25591000	25591000	26667564	26667564	55619141	55619141	88561634	88561634	109307122	109307122	160080741	160080741	234524738	234524738	289184882	289184882	278118951	278118951	269917379	269917379	371259457	371259457	404375155	404375155	427206414	427206414	416502778	416502778	402751265	402751265	551205405	551205405	472663982	472663982	554189050	554189050
27009	Jalapa	PRI	PRI	PRD	D	Z	0	8375714	8375714	8095868	8095868	10202119	10202119	12579000	12579000	12557178	12557178	23123424	23123424	41604848	41604848	51579380	51579380	65128445	65128445	81827676	81827676	106191326	106191326	103825210	103825210	109261944	109261944	122533674	122533674	142205373	142205373	156535950	156535950	151445013	151445013	217824417	217824417	185790218	185790218	0	0	182069122	182069122
27010	Jalpa de Méndez	PRD	PRD	Other	D	Z	0	10706905	10706905	9838522	9838522	13206624	13206624	12306000	12306000	14646905	14646905	22934065	22934065	42283140	42283140	51800392	51800392	74139284	74139284	99968035	99968035	141596594	141596594	127161408	127161408	133539878	133539878	165251265	165251265	187780168	187780168	193911898	193911898	195393113	195393113	208390287	208390287	255318261	255318261	266831843	266831843	247699726	247699726
27011	Jonuta	PRD	PRD	PRD	D	Z	0	8706750	8706750	9444817	9444817	8963744	8963744	10425000	10425000	9919110	9919110	28198219	28198219	51485748	51485748	70306055	70306055	78917308	78917308	94022272	94022272	106430367	106430367	208057217	208057217	108548071	108548071	230101922	230101922	272507921	272507921	179762726	179762726	167035349	167035349	157567405	157567405	172208772	172208772	0	0	332663871	332663871
27012	Macuspana	PRD	PRD	PRI	D	Z	0	22760911	22760911	23062179	23062179	21702564	21702564	24437000	24437000	27366152	27366152	48574229	48574229	84436865	84436865	95531693	95531693	135813576	135813576	186073296	186073296	239550201	239550201	234518490	234518490	241931230	241931230	307553403	307553403	343606943	343606943	413995999	413995999	470179145	470179145	380418777	380418777	489959619	489959619	444608319	444608319	0	0
27013	Nacajuca	PRD	PRD	PRI	D	Z	0	11003885	11003885	9325236	9325236	9514267	9514267	10751000	10751000	11992671	11992671	16033057	16033057	28458000	28458000	59455793	59455793	71225442	71225442	106669406	106669406	135949675	135949675	126404491	126404491	134544338	134544338	167477663	167477663	197213260	197213260	225519287	225519287	221618006	221618006	224707389	224707389	269684833	269684833	254246574	254246574	420793728	420793728
27014	Paraíso	PRD	PRI	PRD	D	Z	0	13211112	13211112	15754999	15754999	17484171	17484171	17449000	17449000	17740968	17740968	27982037	27982037	78786147	78786147	94152917	94152917	113369002	113369002	112491163	112491163	157801233	157801233	149599662	149599662	159149798	159149798	196677836	196677836	220192668	220192668	247642489	247642489	264543680	264543680	264076209	264076209	291476432	291476432	246457305	246457305	297776470	297776470
27015	Tacotalpa	PRI	PRI	PRD	D	Z	0	9767431	9767431	9651121	9651121	10642311	10642311	12044000	12044000	11290380	11290380	16366327	16366327	49645041	49645041	61836524	61836524	74570274	74570274	94831751	94831751	120552475	120552475	119259717	119259717	122813587	122813587	156621018	156621018	192313557	192313557	187228379	187228379	183342940	183342940	158627756	158627756	235764175	235764175	211098489	211098489	206331104	206331104
27016	Teapa	PRD	PRI	PRI	D	Z	0	8914889	8914889	9730674	9730674	11408955	11408955	12854000	12854000	13508570	13508570	22830627	22830627	44252086	44252086	53998131	53998131	72668039	72668039	93370386	93370386	111832621	111832621	131709939	131709939	113967193	113967193	177716972	177716972	161127803	161127803	200573406	200573406	208910349	208910349	190941780	190941780	224924503	224924503	214558765	214558765	242222645	242222645
27017	Tenosique	PRI	PRI	PRD	D	Z	0	13656667	13656667	11034044	11034044	11504704	11504704	11891000	11891000	15727387	15727387	28181435	28181435	50143781	50143781	55396600	55396600	80013247	80013247	116055859	116055859	147754698	147754698	148319564	148319564	145503719	145503719	186374282	186374282	216137556	216137556	222120140	222120140	223328048	223328048	308760792	308760792	356427525	356427525	339734338	339734338	363765719	363765719
28001	Abasolo	PRI	PAN	PRI	G	z	0	704447	704447	931869	931869	1062401	1062401	1528318	1528318	2023092	2023092	2577575	2577575	3433118	3433118	4026498	4026498	5313305	5313305	12666960	12666960	15918121	15918121	0	0	0	0	22444348	22444348	0	0	26359039	26359039	28652555	28652555	23164151	23164151	35958718	35958718	41100437	41100437	38404260	38404260
28002	Aldama	PAN	PRI	PAN	G	z	0	1550870	1550870	2324176	2324176	2713137	2713137	3079889	3079889	4232255	4232255	3411367	3411367	6021496	6021496	8856920	8856920	20683354	20683354	25518711	25518711	30517491	30517491	32008831	32008831	0	0	36758429	36758429	36914819	36914819	46201228	46201228	75545377	75545377	52979988	52979988	59958076	59958076	63984259	63984259	68328194	68328194
28003	Altamira	PRI	PRI	PRI	G	z	0	12295749	12295749	20396243	20396243	19846819	19846819	20368000	20368000	27016697	27016697	30891833	30891833	37838911	37838911	49287730	49287730	73543591	73543591	128735513	128735513	145753383	145753383	201069083	201069083	206689393	206689393	374066060	374066060	353732956	353732956	456555995	456555995	489431940	489431940	487957116	487957116	597714030	597714030	638324994	638324994	620634612	620634612
28004	Antiguo Morelos	PRI	PAN	PAN	G	Z	0	589823	589823	784059	784059	858872	858872	1162505	1162505	1919130	1919130	1586142	1586142	6689561	6689561	7192101	7192101	5678440	5678440	7916849	7916849	10727435	10727435	11284952	11284952	11625971	11625971	13806567	13806567	14874857	14874857	16689845	16689845	21486307	21486307	18697987	18697987	26614320	26614320	26681111	26681111	29581377	29581377
28005	Burgos	PRI	PRI	PRI	G	Z	0	568075	568075	742066	742066	765586	765586	1039131	1039131	1288293	1288293	1438503	1438503	1848596	1848596	2743282	2743282	6122510	6122510	5087906	5087906	7653402	7653402	8831861	8831861	0	0	10306945	10306945	11734559	11734559	12597556	12597556	14877276	14877276	14923802	14923802	18644566	18644566	14614960	14614960	0	0
28006	Bustamante	PRI	PRI	PRI	G	Z	0	609628	609628	759295	759295	796092	796092	986323	986323	1407549	1407549	1825031	1825031	1653863	1653863	1902054	1902054	4429686	4429686	6917218	6917218	9958401	9958401	0	0	0	0	15490589	15490589	16241802	16241802	17999152	17999152	24619721	24619721	26510419	26510419	27739804	27739804	29683327	29683327	32776707	32776707
28007	Camargo	PRI	PRI	PRD	G	Z	0	1214671	1214671	1498506	1498506	1793671	1793671	2233429	2233429	5963602	5963602	5976110	5976110	7944073	7944073	9444819	9444819	12289543	12289543	23458050	23458050	24559085	24559085	26740302	26740302	21147659	21147659	26668072	26668072	32994293	32994293	38495128	38495128	47171619	47171619	44147052	44147052	52369623	52369623	62908514	62908514	71333004	71333004
28008	Casas	PRI	PRI	PRI	G	Z	0	666901	666901	857132	857132	987353	987353	2481149	2481149	1755549	1755549	1733151	1733151	2014192	2014192	2568401	2568401	4813193	4813193	5046030	5046030	7251594	7251594	0	0	0	0	9490257	9490257	11464704	11464704	13654492	13654492	16350938	16350938	15363600	15363600	21287415	21287415	21627358	21627358	22899741	22899741
28009	Ciudad Madero	PRI	PRI	PRI	G	z	0	10628625	10628625	15698430	15698430	20032070	20032070	24741000	24741000	38488533	38488533	41851487	41851487	52720448	52720448	74085469	74085469	104983704	104983704	164794935	164794935	221351128	221351128	220028105	220028105	241008797	241008797	270231944	270231944	283471496	283471496	380234421	380234421	576626259	576626259	582412384	582412384	494685123	494685123	526793935	526793935	581397577	581397577
28010	Cruillas	PRI	PRI	PRI	G	Z	0	739869	739869	992412	992412	968043	968043	1283708	1283708	1768560	1768560	2175196	2175196	1575755	1575755	1619048	1619048	2068866	2068866	2677782	2677782	4071264	4071264	4961835	4961835	0	0	6886652	6886652	0	0	9478833	9478833	11583770	11583770	0	0	15334017	15334017	16505569	16505569	26681607	26681607
28011	Gómez Farías	PRI	PAN	PRI	G	Z	0	561253	561253	740766	740766	811931	811931	960941	960941	1200082	1200082	1295080	1295080	1997563	1997563	7833467	7833467	4713653	4713653	7556887	7556887	11983786	11983786	13216301	13216301	0	0	14338595	14338595	15123418	15123418	17774174	17774174	22046492	22046492	0	0	29190659	29190659	35476636	35476636	45879741	45879741
28012	González	PRI	PRI	PRI	G	Z	0	1383761	1383761	1973732	1973732	2333950	2333950	2508674	2508674	3654352	3654352	3580923	3580923	13146094	13146094	17116296	17116296	30728705	30728705	21540764	21540764	39840016	39840016	51295515	51295515	42791675	42791675	49471429	49471429	54722033	54722033	59989599	59989599	69596383	69596383	0	0	81395764	81395764	80363931	80363931	96808013	96808013
28013	Güémez	PRI	PAN	PRI	G	Z	0	750535	750535	1302873	1302873	884454	884454	1112967	1112967	1418496	1418496	1466120	1466120	3512117	3512117	4427232	4427232	7405205	7405205	11561144	11561144	15163049	15163049	0	0	17571755	17571755	19388367	19388367	22967226	22967226	24567162	24567162	30613940	30613940	29381123	29381123	38646470	38646470	42053603	42053603	44735674	44735674
28014	Guerrero	PRI	PRI	PRI	G	Z	1	688364	688364	1092957	1092957	1095636	1095636	1351660	1351660	1975580	1975580	1686892	1686892	2443991	2443991	3627254	3627254	3623552	3623552	4169227	4169227	0	0	9998636	9998636	0	0	10337995	10337995	11553770	11553770	15263774	15263774	19872696	19872696	16231806	16231806	23717334	23717334	28706550	28706550	24104305	24104305
28015	Gustavo Díaz Ordaz	PRI	PRI	PRI	G	Z	1	1338650	1338650	1892690	1892690	1964144	1964144	2455906	2455906	3269825	3269825	3127353	3127353	4437554	4437554	5486987	5486987	4485272	4485272	10874456	10874456	14079538	14079538	0	0	20002705	20002705	19105358	19105358	21761367	21761367	24478055	24478055	32089630	32089630	28285294	28285294	51205414	51205414	39551612	39551612	40390858	40390858
28016	Hidalgo	PRI	PRI	PRI	G	Z	0	880345	880345	1251914	1251914	1394181	1394181	1905626	1905626	2003818	2003818	2254541	2254541	6480564	6480564	7803467	7803467	7579973	7579973	21672081	21672081	26951907	26951907	0	0	0	0	33437560	33437560	35748590	35748590	41362838	41362838	48235206	48235206	45780767	45780767	56848061	56848061	61897231	61897231	0	0
28017	Jaumave	PRI	PRD	PRI	G	Z	0	612702	612702	791958	791958	1008678	1008678	1404152	1404152	1400311	1400311	2414305	2414305	2226977	2226977	0	0	7728246	7728246	10700491	10700491	13676257	13676257	15015284	15015284	19790904	19790904	24184163	24184163	25990011	25990011	26668536	26668536	32315797	32315797	30789544	30789544	42244309	42244309	39780100	39780100	37256200	37256200
28018	Jiménez	PRI	PRI	PRI	G	Z	0	651968	651968	953355	953355	1027070	1027070	1156036	1156036	1560606	1560606	1786048	1786048	6425002	6425002	3952581	3952581	6368863	6368863	7523759	7523759	10063406	10063406	12747989	12747989	11764871	11764871	12547239	12547239	15372897	15372897	18583302	18583302	21000432	21000432	20455500	20455500	24637558	24637558	25023817	25023817	0	0
28019	Llera	PRI	PAN	PRI	G	Z	0	754535	754535	1152623	1152623	1404515	1404515	1677858	1677858	2295853	2295853	2103470	2103470	3896427	3896427	5289780	5289780	5932019	5932019	16819410	16819410	20862682	20862682	0	0	0	0	26110749	26110749	29866460	29866460	30878126	30878126	36224980	36224980	37672727	37672727	47412706	47412706	47789658	47789658	53283184	53283184
28020	Mainero	PRI	PRI	PRI	G	Z	0	503584	503584	660862	660862	669874	669874	793605	793605	1123012	1123012	1150458	1150458	1094180	1094180	1305148	1305148	1966959	1966959	1971211	1971211	0	0	0	0	0	0	7066390	7066390	8653827	8653827	10721510	10721510	12918651	12918651	0	0	23440290	23440290	17326811	17326811	0	0
28021	El Mante	PRI	PRI	PRI	G	Z	0	6333145	6333145	9443268	9443268	11186712	11186712	15121137	15121137	25499656	25499656	23564745	23564745	37470224	37470224	38327000	38327000	59666418	59666418	92211134	92211134	107303152	107303152	119235568	119235568	119979152	119979152	130608319	130608319	127722916	127722916	176738725	176738725	213160515	213160515	212140596	212140596	224614382	224614382	258113047	258113047	251050540	251050540
28022	Matamoros	PRI	PRI	PRI	G	z	1	34799172	34799172	51402723	51402723	58732479	58732479	93246750	93246750	117618391	117618391	113639069	113639069	113884358	113884358	156082024	156082024	255644255	255644255	338774399	338774399	410363802	410363802	523365970	523365970	589182426	589182426	752739292	752739292	881327553	881327553	884151838	884151838	960346381	960346381	992424979	992424979	1062647244	1062647244	1124462633	1124462633	1120697764	1120697764
28023	Méndez	PRI	PAN	PRI	G	Z	0	848261	848261	970655	970655	1314941	1314941	1505488	1505488	2110254	2110254	2054516	2054516	1830233	1830233	0	0	4081320	4081320	4901976	4901976	7112644	7112644	8277686	8277686	0	0	9552546	9552546	11286655	11286655	12751816	12751816	14992849	14992849	14497773	14497773	20769515	20769515	19992683	19992683	22220135	22220135
28024	Mier	PRI	PRI	PRI	G	Z	1	950573	950573	1305400	1305400	1494165	1494165	1395810	1395810	1755818	1755818	2074168	2074168	1894847	1894847	2620303	2620303	2760100	2760100	4845260	4845260	0	0	9295111	9295111	10274978	10274978	12201123	12201123	13006379	13006379	15886579	15886579	22233674	22233674	0	0	23133604	23133604	27299348	27299348	29262053	29262053
