Nombre	1990 E	1990 I	1990 T	1990 H	1991 E	1991 I	1991 T	1991 H	1992 E	1992 I	1992 T	1992 H	1993 E	1993 I	1993 T	1993 H	1994 E	1994 I	1994 T	1994 H	1995 E	1995 I	1995 T	1995 H	1996 E	1996 I	1996 T	1996 H	1997 E	1997 I	1997 T	1997 H	1998 E	1998 I	1998 T	1998 H	1999 E	1999 I	1999 T	1999 H	2000 E	2000 I	2000 T	2000 H	2001 E	2001 I	2001 T	2001 H	2002 E	2002 I	2002 T	2002 H	2003 E	2003 I	2003 T	2003 H	2004 E	2004 I	2004 T	2004 H	2005 E	2005 I	2005 T	2005 H	2006 E	2006 I	2006 T	2006 H	2007 E	2007 I	2007 T	2007 H	2008 E	2008 I	2008 T	2008 H	2009 E	2009 I	2009 T	2009 H	2010E	2010 I	2010 T	2010 H
Linares	8622413	8622413	9	1	10421908	10421908	23	0	18740444	18740444	24	7	26617809	26617809	26	3	25649079	25649079	41	9	24100923	24100923	30	4	27861009	27861009	25	4	31911240	31911240	53	9	53151902	53151902	29	5	72256299	72256299	22	1	79271310	79271310	31	3	100545759	100545759	17	1	111149520	111149520	26	5	111461727	111461727	23	5	127882142	127882142	25	2	152417246	152417246	31	1	168483042	168483042	27	3	171693605	171693605	47	4	214092915	214092915	31	2	217287397	217287397	34	4	269290416	269290416	43	7
Llera	754535	754535	9	0	1152623	1152623	15	5	1404515	1404515	11	4	1677858	1677858	20	2	2295853	2295853	16	1	2103470	2103470	10	2	3896427	3896427	10	2	5289780	5289780	6	2	5932019	5932019	9	0	16819410	16819410	10	1	20862682	20862682	12	0	0	0	16	1	0	0	14	1	26110749	26110749	10	2	29866460	29866460	15	0	30878126	30878126	5	0	36224980	36224980	16	2	37672727	37672727	8	0	47412706	47412706	12	2	47789658	47789658	17	1	53283184	53283184	21	9
Lolotla	563127	563127	9	0	826532	826532	3	0	1387675	1387675	2	0	1799802	1799802	3	0	1905253	1905253	5	0	2240962	2240962	5	1	3069532	3069532	3	0	4489331	4489331	3	0	8320609	8320609	5	1	14066684	14066684	4	0	13846158	13846158	4	1	15915113	15915113	2	0	15721809	15721809	7	0	15751665	15751665	1	0	16398084	16398084	2	0	19956663	19956663	5	1	22218536	22218536	1	0	26164098	26164098	4	0	34139528	34139528	7	1	31637299	31637299	1	0	42629927	42629927	3	0
Loma Bonita	2075905	2075905	9	7	2748030	2748030	28	8	0	0	39	11	3756007	3756007	32	19	2429575	2429575	33	12	0	0	38	15	7810137	7810137	27	11	0	0	38	8	0	0	27	11	28339795	28339795	35	8	40232797	40232797	35	12	0	0	27	10	54815552	54815552	28	5	11852693	11852693	18	5	0	0	18	6	47947371	47947371	35	8	0	0	15	6	92325833	92325833	26	6	100268526	100268526	27	9	0	0	24	4	0	0	46	30
López	691742	691742	9	0	1434110	1434110	7	0	2054428	2054428	2	1	2279480	2279480	3	0	2779018	2779018	3	0	1739540	1739540	2	1	2643153	2643153	3	0	3428930	3428930	2	0	4516423	4516423	1	0	8830096	8830096	1	1	7811490	7811490	5	1	8977037	8977037	7	1	13933091	13933091	5	0	11524749	11524749	4	0	11682635	11682635	0	0	12912548	12912548	1	0	15639666	15639666	9	3	15397336	15397336	5	0	18784696	18784696	5	0	19055920	19055920	4	0	0	0	2	1
Loreto	0	0	9	3	0	0	24	2	0	0	19	0	8081264	8081264	12	0	11192496	11192496	21	5	10369000	10369000	24	5	16758000	16758000	25	2	20245000	20245000	22	2	29534142	29534142	26	1	34561238	34561238	20	3	45142579	45142579	20	2	46277658	46277658	19	1	54804006	54804006	17	4	54858990	54858990	22	0	71604420	71604420	13	0	96258821	96258821	18	1	158569104	158569104	16	0	223899047	223899047	23	0	191258599	191258599	31	2	239789567	239789567	21	3	212107243	212107243	23	3
Loreto	5498164	5498164	9	3	6008924	6008924	24	2	6005036	6005036	19	0	7540369	7540369	12	0	8500768	8500768	21	5	9286379	9286379	24	5	13764855	13764855	25	2	15855327	15855327	22	2	21730636	21730636	26	1	29962797	29962797	20	3	36156910	36156910	20	2	43908466	43908466	19	1	52223316	52223316	17	4	56108628	56108628	22	0	77978494	77978494	13	0	71755759	71755759	18	1	78765951	78765951	16	0	91895430	91895430	23	0	97843895	97843895	31	2	108661677	108661677	21	3	122640945	122640945	23	3
Los Aldamas	822694	822694	9	0	1103552	1103552	3	0	1290565	1290565	2	0	1573882	1573882	2	0	1701506	1701506	2	0	1910873	1910873	3	0	2210909	2210909	0	0	2908130	2908130	2	0	5291383	5291383	4	0	7234367	7234367	1	0	8794109	8794109	3	1	10640837	10640837	1	0	12367769	12367769	0	0	11322042	11322042	2	0	12077364	12077364	4	1	13616678	13616678	2	0	14165010	14165010	1	0	14089868	14089868	2	0	18812863	18812863	2	0	18480906	18480906	4	1	17631274	17631274	4	1
Los Cabos	27365221	27365221	9	3	22091379	22091379	35	4	50235429	50235429	47	9	76232000	76232000	38	7	55893738	55893738	49	8	65404528	65404528	36	10	101310298	101310298	72	8	117485039	117485039	68	9	188095611	188095611	66	7	231428117	231428117	57	9	279984586	279984586	64	14	342713591	342713591	70	6	326220377	326220377	71	12	390894312	390894312	70	7	510216459	510216459	73	12	747944865	747944865	98	14	1084499198	1084499198	100	11	1631932792	1631932792	143	15	1295294651	1295294651	155	21	1814317551	1814317551	98	13	1261429313	1261429313	99	20
Los Herreras	1890795	1890795	9	0	2108962	2108962	5	0	1661361	1661361	4	0	2282658	2282658	3	1	2340027	2340027	1	0	3267650	3267650	4	1	3156979	3156979	1	0	3446481	3446481	2	0	5987467	5987467	2	0	8248162	8248162	2	0	14134714	14134714	1	0	14194441	14194441	1	0	15186314	15186314	0	0	18408608	18408608	4	1	16145239	16145239	3	0	19370491	19370491	2	0	21638857	21638857	0	0	23020578	23020578	6	0	27136668	27136668	1	0	27389948	27389948	1	0	28307889	28307889	1	0
Los Ramones	1197705	1197705	9	0	1464564	1464564	1	1	1640501	1640501	3	0	1960560	1960560	6	0	2189702	2189702	6	1	2766715	2766715	3	0	3237129	3237129	2	0	4215352	4215352	4	1	6848960	6848960	5	0	8068676	8068676	3	0	12959242	12959242	3	0	17516355	17516355	6	0	25295019	25295019	2	0	27556981	27556981	6	1	25384487	25384487	4	0	31196970	31196970	4	1	35235910	35235910	2	0	33006823	33006823	2	0	58009175	58009175	5	0	54836163	54836163	4	0	37465877	37465877	6	0
Los Reyes	2679539	2679539	9	0	3052792	3052792	3	0	3576448	3576448	1	0	4702022	4702022	2	0	5380898	5380898	2	0	5912703	5912703	0	0	15790870	15790870	0	0	25842849	25842849	2	1	35655570	35655570	2	0	33848220	33848220	4	1	42544240	42544240	2	0	49174942	49174942	5	0	49494560	49494560	3	0	69663720	69663720	2	0	62574630	62574630	1	0	75684350	75684350	4	1	78700708	78700708	1	0	107989878	107989878	0	0	96056421	96056421	2	0	110057132	110057132	3	0	125061313	125061313	1	0
Los Reyes	200844	200844	9	0	257812	257812	3	0	335999	335999	1	0	493177	493177	2	0	677356	677356	2	0	747543	747543	0	0	1220934	1220934	0	0	1550932	1550932	2	1	1998402	1998402	2	0	2523920	2523920	4	1	2894292	2894292	2	0	12957753	12957753	5	0	8239549	8239549	3	0	8233137	8233137	2	0	4583476	4583476	1	0	9549604	9549604	4	1	12023790	12023790	1	0	13051193	13051193	0	0	21452249	21452249	2	0	20470530	20470530	3	0	17532550	17532550	1	0
Los Reyes de Juárez	415168	415168	9	1	675950	675950	8	0	910170	910170	3	0	996502	996502	6	0	1035091	1035091	7	1	719267	719267	4	1	1624114	1624114	5	0	2591697	2591697	1	0	3056155	3056155	10	1	3448233	3448233	7	1	4978919	4978919	7	0	0	0	10	2	6768794	6768794	6	0	25045320	25045320	9	0	22758895	22758895	15	0	21554113	21554113	8	1	25628018	25628018	6	0	0	0	6	1	0	0	12	0	40956259	40956259	7	1	0	0	23	4
Luis Moya	952487	952487	9	0	2162832	2162832	5	0	1845734	1845734	12	1	3362934	3362934	7	0	3438324	3438324	7	1	2618340	2618340	2	1	6390942	6390942	7	1	0	0	9	1	7467632	7467632	7	1	13922702	13922702	3	0	13964843	13964843	3	0	14600227	14600227	7	0	17801208	17801208	13	3	20727567	20727567	6	1	19691273	19691273	6	2	25582498	25582498	4	1	27698983	27698983	6	1	32039378	32039378	6	1	43112320	43112320	10	0	36686700	36686700	6	0	42454180	42454180	12	0
Luvianos	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44776426	44776426	19	10	53188923	53188923	23	10	50117538	50117538	9	3	74743673	74743673	21	12	81215340	81215340	28	11	76353227	76353227	23	9	103593518	103593518	28	11	129250194	129250194	22	8	102938300	102938300	22	1
Macuspana	22760911	22760911	9	6	23062179	23062179	77	5	21702564	21702564	57	5	24437000	24437000	99	15	27366152	27366152	94	12	48574229	48574229	72	23	84436865	84436865	80	13	95531693	95531693	98	13	135813576	135813576	81	6	186073296	186073296	82	17	239550201	239550201	74	3	234518490	234518490	85	8	241931230	241931230	77	8	307553403	307553403	75	10	343606943	343606943	71	11	413995999	413995999	84	8	470179145	470179145	70	8	380418777	380418777	76	6	489959619	489959619	68	2	444608319	444608319	90	18	0	0	108	6
Madera	3702093	3702093	9	2	7034017	7034017	27	6	6811492	6811492	44	15	7161561	7161561	38	12	10353518	10353518	43	12	7751374	7751374	42	11	12740042	12740042	27	8	16496925	16496925	30	10	21954034	21954034	40	13	36872619	36872619	28	9	45456580	45456580	31	9	52173582	52173582	37	13	56598572	56598572	29	1	65646367	65646367	38	6	60528471	60528471	58	14	75032965	75032965	25	5	90304256	90304256	39	7	84028983	84028983	39	7	96624080	96624080	53	20	97272042	97272042	55	29	0	0	68	31
Madero	14423486	14423486	9	23	21220422	21220422	33	21	23890508	23890508	38	29	2086347	2086347	47	26	2408667	2408667	33	17	3797682	3797682	27	20	3961515	3961515	29	15	5742017	5742017	13	6	12313395	12313395	22	6	18679022	18679022	25	12	22950901	22950901	11	1	25873621	25873621	17	6	29658111	29658111	23	5	32210830	32210830	10	0	50472939	50472939	10	1	40881814	40881814	28	7	45144284	45144284	14	1	54467898	54467898	25	6	60330942	60330942	21	1	61058586	61058586	20	4	67100305	67100305	25	6
Magdalena	1071793	1071793	9	3	1321224	1321224	1	0	1850649	1850649	1	1	3289025	3289025	3	2	4172471	4172471	0	0	4461567	4461567	2	1	5832612	5832612	1	0	7666545	7666545	2	1	9341651	9341651	3	2	16275208	16275208	0	0	16849146	16849146	2	1	19283169	19283169	0	0	21363164	21363164	0	0	23022705	23022705	1	1	26579072	26579072	0	0	33637129	33637129	2	0	37504902	37504902	0	0	34111843	34111843	1	1	54836340	54836340	1	0	0	0	1	0	0	0	1	0
Magdalena	2420220	2420220	9	3	3762906	3762906	1	0	4681307	4681307	1	1	5350269	5350269	3	2	6630197	6630197	0	0	6860171	6860171	2	1	8846998	8846998	1	0	11390048	11390048	2	1	18048440	18048440	3	2	26792219	26792219	0	0	33362848	33362848	2	1	35662040	35662040	0	0	33326730	33326730	0	0	33595313	33595313	1	1	36713823	36713823	0	0	45116784	45116784	2	0	47703450	47703450	0	0	52616292	52616292	1	1	62156181	62156181	1	0	65077517	65077517	1	0	64558545	64558545	1	0
Magdalena	172413	172413	9	3	0	0	1	0	341217	341217	1	1	480142	480142	3	2	749933	749933	0	0	793412	793412	2	1	1322924	1322924	1	0	1411426	1411426	2	1	1796509	1796509	3	2	0	0	0	0	0	0	2	1	1503053	1503053	0	0	2635745	2635745	0	0	0	0	1	1	5405819	5405819	0	0	5864155	5864155	2	0	7214873	7214873	0	0	7492081	7492081	1	1	11575160	11575160	1	0	11384181	11384181	1	0	9844902	9844902	1	0
Magdalena Apasco	82200	82200	9	0	85725	85725	7	4	128234	128234	3	2	136600	136600	6	0	229607	229607	4	1	343161	343161	3	1	479252	479252	3	1	706683	706683	4	1	677407	677407	3	2	758357	758357	3	0	1363416	1363416	2	1	2982232	2982232	4	0	0	0	4	0	1584846	1584846	2	1	0	0	0	0	1832715	1832715	10	1	0	0	2	0	0	0	6	2	7349725	7349725	2	1	8425145	8425145	3	1	6047491	6047491	1	0
Magdalena Jaltepec	96889	96889	9	0	171599	171599	4	0	241875	241875	4	0	242193	242193	0	0	320001	320001	1	1	297719	297719	1	0	541369	541369	2	0	917826	917826	0	0	1203062	1203062	5	1	569593	569593	1	1	0	0	0	0	5954072	5954072	0	0	3639485	3639485	2	1	5852826	5852826	0	0	6662689	6662689	2	0	9297164	9297164	0	0	0	0	3	0	0	0	1	0	12477151	12477151	1	0	14473366	14473366	0	0	0	0	1	0
Magdalena Mixtepec	39420	39420	9	0	39197	39197	0	0	68231	68231	0	0	88475	88475	0	0	0	0	0	0	168882	168882	1	1	204720	204720	1	0	573985	573985	0	0	926315	926315	0	0	839345	839345	0	0	1093274	1093274	0	0	2076261	2076261	1	0	2263780	2263780	0	0	2565941	2565941	0	0	2863273	2863273	0	0	1845889	1845889	0	0	0	0	0	0	980395	980395	0	0	3665100	3665100	2	0	4020243	4020243	0	0	5535068	5535068	0	0
Magdalena Ocotlán	23678	23678	9	1	25084	25084	1	1	103067	103067	1	0	53103	53103	0	0	77448	77448	0	0	73928	73928	0	0	201418	201418	2	1	521680	521680	2	1	726172	726172	2	1	804359	804359	1	0	960955	960955	1	0	2247516	2247516	0	0	1314304	1314304	0	0	2078437	2078437	0	0	1107333	1107333	0	0	2149242	2149242	0	0	3256827	3256827	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0
Magdalena Peñasco	47953	47953	9	2	47374	47374	2	0	83409	83409	4	0	115540	115540	3	0	154772	154772	2	0	158144	158144	4	0	318120	318120	2	0	192854	192854	2	0	0	0	1	0	1100130	1100130	1	0	1334218	1334218	4	0	4425502	4425502	1	0	1268981	1268981	0	0	1533053	1533053	4	0	0	0	2	0	4526901	4526901	1	0	0	0	1	0	0	0	1	0	14170003	14170003	2	0	15164767	15164767	2	0	17301675	17301675	5	2
Magdalena Teitipac	100903	100903	9	0	52424	52424	2	1	66595	66595	4	0	107910	107910	3	0	110256	110256	0	0	184087	184087	2	0	296980	296980	1	0	823234	823234	1	0	1144275	1144275	1	0	1311756	1311756	0	0	3766744	3766744	1	0	6062523	6062523	0	0	2618991	2618991	1	1	1750597	1750597	1	0	0	0	3	1	5175821	5175821	0	0	0	0	2	0	8260946	8260946	3	0	9494272	9494272	5	0	10591573	10591573	3	0	10906120	10906120	1	0
Magdalena Tequisistlán	61626	61626	9	3	69758	69758	8	3	0	0	1	0	267154	267154	6	4	370670	370670	4	2	565075	565075	2	0	818708	818708	2	1	1139216	1139216	2	1	1168724	1168724	4	0	1628319	1628319	2	0	1164998	1164998	0	0	0	0	3	3	6706662	6706662	1	0	7215743	7215743	4	1	2908797	2908797	5	1	0	0	3	0	0	0	2	0	0	0	5	1	13402075	13402075	4	0	13148275	13148275	1	0	15038187	15038187	1	1
Magdalena Tlacotepec	17373	17373	9	0	31271	31271	0	0	0	0	0	0	57546	57546	0	0	82827	82827	2	1	196342	196342	3	1	0	0	1	1	0	0	0	0	548179	548179	2	0	555298	555298	2	0	560910	560910	1	0	3103262	3103262	0	0	4890562	4890562	0	0	4805533	4805533	1	0	5542831	5542831	1	0	0	0	1	0	0	0	0	0	0	0	0	0	7564070	7564070	2	0	7478422	7478422	2	0	8949367	8949367	0	0
Magdalena Yodocono de Porfirio Díaz	48888	48888	9	0	41306	41306	0	0	41305	41305	0	0	85088	85088	1	0	113676	113676	1	1	138114	138114	1	0	288928	288928	1	0	0	0	1	0	0	0	0	0	878832	878832	0	0	1771271	1771271	0	0	2403176	2403176	0	0	1260412	1260412	0	0	3566974	3566974	1	0	1139800	1139800	3	0	1804717	1804717	1	0	2558481	2558481	0	0	3473070	3473070	0	0	3745860	3745860	0	0	0	0	0	0	3887128	3887128	0	0
Magdalena Zahuatlán	82094	82094	9	0	39479	39479	0	0	85377	85377	1	0	87337	87337	0	0	125429	125429	0	0	97987	97987	0	0	244421	244421	0	0	441762	441762	0	0	617466	617466	0	0	0	0	0	0	988041	988041	0	0	1634605	1634605	1	0	1472905	1472905	1	0	2183629	2183629	1	0	1457064	1457064	0	0	1609428	1609428	0	0	1824220	1824220	0	0	1900198	1900198	0	0	2060992	2060992	0	0	2433339	2433339	0	0	2245578	2245578	0	0
Maguarichi	548106	548106	9	0	1374636	1374636	0	0	1315206	1315206	1	0	2399790	2399790	4	0	1797723	1797723	2	2	1688212	1688212	0	0	2751746	2751746	1	1	4502212	4502212	4	1	4638784	4638784	1	1	7891878	7891878	3	0	8467849	8467849	0	0	8755405	8755405	2	2	8722032	8722032	0	0	8896997	8896997	5	1	9549519	9549519	1	0	11795851	11795851	1	0	13466939	13466939	2	0	13640518	13640518	6	1	14785983	14785983	2	1	14965427	14965427	10	4	15507447	15507447	8	4
Mainero	503584	503584	9	0	660862	660862	7	6	669874	669874	1	0	793605	793605	2	0	1123012	1123012	7	0	1150458	1150458	3	2	1094180	1094180	7	1	1305148	1305148	4	1	1966959	1966959	3	1	1971211	1971211	2	0	0	0	3	1	0	0	2	0	0	0	3	0	7066390	7066390	1	0	8653827	8653827	0	0	10721510	10721510	3	1	12918651	12918651	1	1	0	0	1	0	23440290	23440290	4	1	17326811	17326811	3	0	0	0	3	0
Malinalco	4186064	4186064	9	5	2503574	2503574	13	4	2503574	2503574	14	6	12607043	12607043	18	10	6629292	6629292	14	8	10417151	10417151	15	5	10771533	10771533	16	7	11605499	11605499	8	4	18902423	18902423	26	1	22468603	22468603	8	4	28596063	28596063	16	6	34466574	34466574	3	1	42479153	42479153	11	1	56659352	56659352	8	3	49976376	49976376	8	4	59811957	59811957	6	0	65547956	65547956	17	6	80830331	80830331	9	2	91904311	91904311	8	4	103401596	103401596	15	4	179867800	179867800	19	6
Malinaltepec	844813	844813	9	8	1436182	1436182	19	6	1579800	1579800	25	10	2211720	2211720	39	12	1898348	1898348	26	6	5376472	5376472	32	16	1446277	1446277	15	4	1631139	1631139	20	4	2631044	2631044	24	8	0	0	27	8	27579098	27579098	12	3	38590324	38590324	24	4	55759691	55759691	21	4	58799839	58799839	19	1	71330557	71330557	27	5	79069100	79069100	21	5	63747636	63747636	14	4	66038910	66038910	12	2	0	0	14	0	82388482	82388482	24	5	93604976	93604976	22	7
Maltrata	214439	214439	9	2	327925	327925	6	2	445984	445984	6	2	641964	641964	6	1	897923	897923	6	1	986603	986603	1	1	1612668	1612668	5	1	2425833	2425833	6	0	2861482	2861482	4	0	8941271	8941271	6	1	4321096	4321096	4	1	12922839	12922839	5	1	13896849	13896849	7	1	16320737	16320737	7	1	16568215	16568215	2	0	20210058	20210058	4	0	22955962	22955962	3	0	22009244	22009244	1	0	28826610	28826610	8	0	34821702	34821702	6	0	27302414	27302414	9	0
Mama	203934	203934	9	0	291392	291392	1	0	351447	351447	1	0	355508	355508	2	0	558824	558824	0	0	598197	598197	2	0	955510	955510	0	0	1311876	1311876	0	0	1643261	1643261	2	0	2144697	2144697	0	0	3112254	3112254	0	0	1556382	1556382	1	0	4924996	4924996	0	0	5999347	5999347	1	0	6236495	6236495	1	0	6499449	6499449	0	0	7581446	7581446	1	0	8150824	8150824	1	0	9898065	9898065	2	0	11490961	11490961	0	0	12879899	12879899	1	0
Maní	232165	232165	9	0	328095	328095	2	1	172485	172485	0	0	467905	467905	1	0	631176	631176	2	0	811070	811070	2	0	1148308	1148308	1	0	1613752	1613752	0	0	2028805	2028805	0	0	2632342	2632342	0	0	3733269	3733269	2	0	1817345	1817345	1	0	7265906	7265906	4	0	7681860	7681860	0	0	8465098	8465098	1	0	9600532	9600532	1	0	12136444	12136444	2	0	12217451	12217451	4	0	15771757	15771757	1	0	19855421	19855421	1	0	20967058	20967058	2	0
Manlio Fabio Altamirano	400327	400327	9	0	508903	508903	9	0	704876	704876	8	0	1039966	1039966	7	1	1547795	1547795	12	2	1685614	1685614	9	0	2426550	2426550	4	0	3290775	3290775	5	1	4133116	4133116	8	2	5015152	5015152	6	2	6313275	6313275	5	1	14418518	14418518	5	0	18609910	18609910	11	1	20861548	20861548	12	0	21806556	21806556	8	2	24510432	24510432	7	1	27660752	27660752	4	0	30017410	30017410	8	1	48041026	48041026	7	0	35958405	35958405	11	3	39272341	39272341	15	0
Manuel Benavides	618958	618958	9	0	1965216	1965216	0	0	1797376	1797376	1	0	3098719	3098719	1	1	2573023	2573023	3	0	2248968	2248968	2	0	3301662	3301662	1	0	5429988	5429988	2	0	10769493	10769493	2	1	8559245	8559245	0	0	9462456	9462456	3	1	8474942	8474942	2	0	6678446	6678446	3	0	11459623	11459623	2	0	10482984	10482984	1	0	12236623	12236623	0	0	14499550	14499550	3	1	15961824	15961824	0	0	16672281	16672281	0	0	15896395	15896395	2	1	0	0	1	0
Manuel Doblado	1445876	1445876	9	9	2167873	2167873	19	3	3168343	3168343	17	2	3725296	3725296	20	2	4720136	4720136	14	2	6496014	6496014	23	2	7650735	7650735	12	2	9932000	9932000	16	2	27045174	27045174	20	2	40907950	40907950	7	0	50086680	50086680	20	0	51684588	51684588	25	0	55450366	55450366	19	1	58576790	58576790	23	1	52637830	52637830	20	2	56556623	56556623	17	3	61402996	61402996	20	3	65604095	65604095	24	2	76659355	76659355	13	2	90602572	90602572	14	1	0	0	15	1
Manzanillo	14953023	14953023	9	23	23621191	23621191	109	25	27776655	27776655	102	26	29549415	29549415	74	14	38288000	38288000	108	21	44360008	44360008	92	17	55068785	55068785	66	10	81839419	81839419	78	12	133225297	133225297	62	16	177582672	177582672	68	11	207034321	207034321	74	12	211396977	211396977	67	10	293438953	293438953	63	9	308589086	308589086	61	11	343890972	343890972	54	9	390216403	390216403	61	12	419398279	419398279	75	11	493847544	493847544	81	13	675886118	675886118	94	15	535727899	535727899	112	23	648009660	648009660	79	27
Mapastepec	2063034	2063034	9	4	2613600	2613600	26	3	2887971	2887971	33	4	3600000	3600000	28	7	4500100	4500100	27	4	4839749	4839749	33	7	11296258	11296258	24	4	8882668	8882668	38	10	13280596	13280596	63	29	12699348	12699348	37	13	19621276	19621276	26	4	0	0	18	5	41249500	41249500	19	9	47894238	47894238	25	8	49456859	49456859	21	2	53541783	53541783	32	6	65466495	65466495	48	14	89898605	89898605	25	3	88378934	88378934	37	4	82805797	82805797	32	8	87261471	87261471	20	0
Mapimí	790919	790919	9	2	2152685	2152685	5	2	2039869	2039869	35	7	2627443	2627443	8	1	3367744	3367744	17	1	4255112	4255112	6	0	6196565	6196565	5	1	6751585	6751585	9	1	7871668	7871668	7	1	18032643	18032643	15	2	21253481	21253481	9	0	25078807	25078807	12	2	25335218	25335218	5	0	25990648	25990648	6	0	26999751	26999751	14	2	31756572	31756572	11	0	35437258	35437258	14	1	40099880	40099880	11	2	60711926	60711926	17	0	64727871	64727871	31	5	46840168	46840168	21	6
Maravatío	1182007	1182007	9	9	1703790	1703790	36	8	1896979	1896979	48	14	2374603	2374603	34	5	4760866	4760866	52	8	5564986	5564986	50	13	14605197	14605197	70	18	20095725	20095725	42	11	33507857	33507857	34	7	52019914	52019914	54	4	68865613	68865613	41	4	73753256	73753256	38	6	87468049	87468049	28	1	96210466	96210466	67	7	94116894	94116894	55	6	133914705	133914705	38	3	145244593	145244593	37	4	127882303	127882303	58	7	172814876	172814876	47	8	159161967	159161967	54	9	168284860	168284860	36	8
Maravilla Tenejapa	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	726722	726722	0	0	4283068	4283068	6	2	0	0	0	0	26313772	26313772	3	0	28992496	28992496	2	0	24869763	24869763	1	0	27319106	27319106	6	1	38389537	38389537	11	3	43944938	43944938	2	0	44423222	44423222	9	2	45025241	45025241	2	0	47162499	47162499	5	0
Marcos Castellanos	2393260	2393260	9	1	5102612	5102612	6	2	3887804	3887804	10	2	3736681	3736681	8	1	2371637	2371637	13	1	2827000	2827000	14	0	5058635	5058635	13	4	6693459	6693459	7	0	7966288	7966288	5	1	8917730	8917730	3	0	12457067	12457067	9	0	15731001	15731001	14	2	14239017	14239017	8	1	16137306	16137306	3	2	19905503	19905503	8	1	21873916	21873916	3	2	23405282	23405282	11	3	28486222	28486222	13	4	28383704	28383704	11	2	35047087	35047087	6	1	31682691	31682691	14	5
Mariano Escobedo	270052	270052	9	1	411960	411960	12	0	629547	629547	2	1	1218779	1218779	4	1	3988982	3988982	9	3	2217771	2217771	8	0	5049078	5049078	4	2	2970043	2970043	6	0	3868854	3868854	11	4	4880393	4880393	4	0	6265251	6265251	8	1	16260220	16260220	9	2	21575872	21575872	8	2	25074070	25074070	9	2	79431763	79431763	10	1	27614870	27614870	10	3	30199180	30199180	17	2	33108614	33108614	10	2	48499604	48499604	13	2	77894504	77894504	5	1	62459793	62459793	10	0
